document_id	paragraph_id	sentence_id	source_sentence	target_sentence
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	3	2	翌申か二月朔日与覚江嶋山ニ相掛り候間乗組一同得力を評儀仕候処	翌日、申の日か2月1日と思われる日に江嶋山にぶつかったため、乗組員一同が力を合わせて協議したところ、
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	3	3	何国何嶋共相知れ不申候得とも右嶋江寄候処至而荒磯にて漸々取付候処	どこの国のどの島かは一同に知れませんでしたが、右の島に近づいたところ、到着したのは荒れた磯で、ようやくたどり着いたところ、
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	3	4	浪風あらく其所ニ而元船伝馬舟とも破船仕□【漸カ】々艪四挺釜壱ツ鍋壱ツ火打道具取上乗組不残上陸仕候へ共食物等一向無御座所々相廻り候得共無人嶋ニ而便べく方無之ニ付無拠磯貝等拾ひ食物に仕罷在	波風が荒くその場所で元船の伝馬船も破船したが、ようやく櫓4本と釜1つ、鍋1つ、火打ち道具を引き上げ、乗組員全員が上陸したものの、食物などまったくなく、あちこち探し回ったが無人島で頼りになる手段もないため、やむなく磯の貝などを拾って食料とした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	3	5	尚又国地ニ而存不申鳥多ク有之候ニ付捕之食物ニ仕二三日罷在外食物相尋申へくと存申合山之上江登り候処	さらにこの島には多くの鳥が生息しているため、捕まえて食料とし、二、三日外で過ごすうちに、食料を探し求めようと話し合い、山の上へ登ったところ、
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	3	6	薄きの様成草生茂り凡五六尺も御座候而道も無之漸々山の上江登り向の磯辺を見下シ候処	薄いような草が生い茂り、およそ五、六尺ほどもあったが、道もなく、ようやく山の上に登り、向かいの磯辺を見下ろしたところ、
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	3	7	人かた相見江候ニ付夫を力ニ難所をやう〳〵下り見候得者目の色赤ク長髪之人壱人古木綿継々の単物着し罷在候に付相尋候処	人の姿が見えたので、力を尽くして難所をようやく下りて見たところ、目の色が赤く長髪の者が一人、古い木綿の継ぎ接ぎだらけの単物を着ており、尋ねたところ、
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	3	8	驚入候体ニ而申候者我等義ハ土州鏡郡赤岡浦松屋儀七船四人乗ニ而此所江漂着いたし三四年罷在候内三人ハ病死致当時私壱人相残り罷在候長平与申　者之由ニ付	驚いた様子で申し上げるには、「私どもは土州鏡郡赤岡浦の松屋儀七船に4人乗りで此処へ漂着し、三、四年の間ここにおりました。その内3人は病死し、当時は私1人が残っておりました。長平と申す者でございます」。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	3	9	私共名前并ニ漂着始末申聞　互ニ落涙仕嶋之様子等逸々承候処無人　嶋にて食物何ニ而も無之魚鳥ゟ外の　食物無之候間糸麻之類少分有之候ハヾ　大切ニ致可申趣抔委細承り	私どもの名前と漂着の経緯を話し合い、互いに涙を流しました。島の様子を詳しく聞き及ぶと、この無人島では魚や鳥以外に何の食料もないため、糸麻のようなものが少しでもあれば大切にせねばならぬ旨などを、細かに承りました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	3	10	夫より長平　一同罷成都合拾弐人ニ而岩穴ニ住居いたし　魚鳥磯貝等ヲ定食と致罷在候	その後、長平一同は総勢12人で岩穴に住居を構え、魚や鳥、磯の貝などを常食としておりました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	4	1	其後　薩州志布志浦之者六人乗ニ而漂着致候　ニ付私共浜辺江罷出引揚道具等少々　取上候内ニ元船伝馬舟共破船仕候相揚　候品を取上右六人之者岩穴同道致嶋之　様子申聞一同ニ罷成申候	その後、薩州志布志浦の者六人乗りで漂着しましたので、私どもは浜辺へ出向き、引き揚げた道具などを少し回収している中で、元の船の伝馬船も破船した際に打ち上げられた品々を拾い集め、右の六人の者を岩穴に同道させ、島の様子を説明して聞かせたところ、一同となりました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	4	2	諸事様子左に　相記申候	諸事の様子は以下の通り記し申し上げました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	4	3	一私共漂着仕候無人嶋凡高拾七八丁可有之哉　存候山之形真中高ク東西少しひくゝ六七合目ニ　壇有り■より山三ツに分り此より南江□通り谷弐ケ所有之凡四五丁程有之候と相見江申候	一、私どもが漂着いたしました無人島の高さは凡そ17-18丁ほどかと存じます。山の形は真ん中が高く東西が少し低く、6-7合目あたりに壇があり、■より山が三つに分かれております。此方より南へ□を通る谷が二ヶ所あり、凡そ4-5丁程の長さがございましたと見受け申し上げます。その
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	4	4	其辺りに鳥夥敷居申候北の方に穴御座候巾四五拾間深サ弐拾間程も有之其谷茅原其中ニ蔓ニ相成候木御座候是ハ国方にてハ豆ぶしと申木ニ似たる様存候	辺りには鳥が数多く生息しておりました。北の方に洞穴がございまして、幅は40-50間、深さは20間ほどもありました。その谷の茅原の中には蔓状になった木が生えており、これは故郷で言うところの「マメブシ」という木に似ているように存じます。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	4	5	南の方江行詰右同様の穴有之草木同様生茂り申候右穴より東之方江私共石塚を建置申候重て漂着の者も有之候ハヽ力にも相成可申哉と築置申候	南の方へ行き詰まった先には、先述と同じような洞穴があり、草木が同様に生い茂っておりました。その洞穴より東の方へ、私どもは石塚を築きました。重ねて漂着する者もいるかもしれず、彼らの力になればと、このように築き置いた次第でございます。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	1	夫ゟ難所を東の方下り木立有	その難所を東の方へ下りたところに木立がありました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	2	之此木国地ニ而ひとさきと申木ニ似たる木に御座候	この木は、故郷でヒトサキという木に似た木でございます。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	3	右木の皮をはぎ碇綱網等其外此度の船具用ひ申候	その木の皮を剥いで、碇の綱や網など、その他の今回の船具に使用いたしました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	4	木の高サ六七尺位限りニ御座候	木の高さは六、七尺ほどでございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	5	嶋廻り岩山嶮岨有之候	島の周囲には岩山の険しい場所がございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	6	東かたに四五丁程の石浜有之	東の方に四、五丁ほどの石の浜がございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	7	夫ゟ北の方三丁余右の浜ニ入江有之候	そこから北の方へ三丁余り、右の浜に入江がございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	8	其上岡ニて此度小舟打立申候	その上、岡にて今回小舟を打ち立てました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	9	所々／茱萸（ガミ）の木有之草□大■【葱？】　葉草朝顔御座候	所々にグミ（ガミ）の木があり、草では大葉の草、葱のような葉の草、朝顔がございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	10	大葱者ほしてたはこに　用ひ申候	大葱は干してたばこに使用いたしました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	5	11	右山上者岩崩にて上り候事　不相成登候儀無御座候	右の山上は岩崩れで上ることができず、登る方法はございませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	6	1	一私共住居仕候場所者西東向の穴三ツ有之　候ニ付拵直し又々新規ニ穴三ツ五六尺四方　堀弐人三人四人ツヽ住居仕候	一、私どもが住居とした場所は、西向きと東向きの穴が三つあったためこれを修理し、さらに新たに三つの穴を五、六尺四方に掘り、2人、3人、4人ずつで住みました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	6	2	右住居仕候より　五六丁東之方ニ而小舟打建申候	右の住居から5、6丁東の方で小舟を建造いたしました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	6	3	此嶋国地より　至而暖気御座候	この島は故郷の土地より非常に温暖な気候でございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	6	4	一食物者魚鳥磯貝茱萸等潮ニて煮又者　焼候て食事仕候	一、食物は魚、鳥、磯貝、グミなどを潮で煮るか、あるいは焼いて食事をいたしました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	6	5	是も沢山に者無之候	これも十分な量はありませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	6	6	捕高を　割合日々夫食に相賄ひ水ハ出水無之　天水を溜岩穴のまへに池を堀貝からにて　しつくい拵塗かため溜置申候	捕らえた獲物の量を割り振り、日々の食料を賄い、水は湧き水がなかったため、天水を溜めるために岩穴の前に池を掘り、貝殻で漆喰を作り塗り固めて水を貯えました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	6	7	得とも日干の　節者度々水切ニ相成難義仕候	貯水はしたものの、日照りの時期にはたびたび水不足に陥り、苦労いたしました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	6	8	暖気節ハ　単物地はんにて相凌寒気節ハ鳥の　羽ねにてみののごとく拵着用相凌申候	暖かい季節は単衣の簡素な着物でしのぎ、寒い季節は鳥の羽根を集めて蓑のように仕立てた衣類で耐え忍びました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	7	1	右嶋ニ有之候魚鳥貝類左之通り	右の島に存在する魚、鳥、貝類は以下の通り。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	1	一大鳥是者惣体白く少々黒き処有之	大きな鳥は、全体的に白く、ところどころ黒い部分がある。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	2	大キサ　両羽をひらき凡七八尺も有之候	大きさは両翼を広げると凡そ七、八尺ほどもありました。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	3	此鳥人を　恐不申候ゆへ岩間江追込棒ニて打殺し　食仕候	この鳥は人間を恐れなかったため、岩の隙間に追い込んで棒で打ち殺して食料としました。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	4	此鳥五月頃より八月頃迄者何方江参候哉　一向居不申候	この鳥は五月頃から八月頃まではどこへ行ってしまうのか、まったく姿を見かけませんでした。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	5	近頃者人を恐容易に捕不申候	近頃は人間を警戒するようになり、容易に捕まえられなくなりました。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	6	青ケ嶋江参承候所白ぶと申鳥之由承り申候	青ヶ島でお聞きしたところ、シロブという鳥の名で呼ばれている由を承りました。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	7	右鳥より油を取穴之内ニ□ともし火ニ用　申候	この鳥から採った油を、穴の中で灯火として用いました。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	8	鶯目白是ハ年中有之候	ウグイスとメジロは一年中おりました。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	9	一鳫鴨かもめ年により相渡申義有之候	一、ガン・カモ・カモメは、年によって渡りをする習性があります。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	8	10	かもめ　斗ハ年々相渡申候	カモメは毎年渡ってまいります。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	9	1	一からす是ハ初より少々有之候処外より　相渡候哉又者嶋ニ出生致候哉	一、カラスは最初からわずかに生息しておりましたが、外から渡来したものか、あるいは島で出生したものか。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	9	2	近頃ハ多ク罷成　住居仕候所江参食物を捕人を恐不申	近頃は住居が数多く構えられたためか、その場所に来て食物を漁る者が人を恐れなくなりました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	9	3	ふせぎ　方甚難儀仕候程ニ御座候	防ぎ方が甚だ困難でございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	1	一ざこ魚鯁赤魚小等有之候	一、雑魚、ボラ、赤い魚、小魚などがおりました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	2	赤魚ハ国地ニ而　にて見馴不申候	赤い魚は故郷では見慣れていませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	3	色黒くかた者鯛に似申候	色が黒く、がっしりとした体つきで鯛に似ております。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	4	七八寸ゟ壱尺弐三寸迄有之候	7～8寸（約21～24センチ）から1尺2～3寸（約36～39センチ）までございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	5	鯁ハ国地同様大小　御座候	ボラは故郷と同じように、大きいものも小さいものもおります。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	6	右魚捕候に木皮細ものに拵／泙（ナギ）候日を　見込釣上ケ食事ニ仕候	これらの魚を捕る際には、木の皮を細く加工し、波の穏やかな日を見計らって釣り上げ、食事としました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	7	尤磯／際（キハ）至而高ク荒■■　釣兼申候	ただし磯際は非常に高く荒れており、釣りができませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	8	漸々一日に弐三枚能取候節六七枚　位釣揚申候	ようやく1日に2、3匹しか捕れない日でも、6、7匹ほど釣り上げることがありました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	9	一亀沢山ニ有之候得とも捕方存不申道具も　無之候ゆへ	一、亀は沢山にいたが、捕まえ方が分からず道具もなかったので。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	10	10	在嶋中弐三枚捕潮ニて煮食事仕候	島にいる間、二、三匹の亀を捕らえ潮で煮て食事としました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	1	一貝類ハひしみ貝至而こまかなる貝ニ御座候	一、貝類はひしみ貝が非常に小さな貝でございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	2	是も泙（ナギ）日を見合ひらひ潮ニて煮食仕候	これも凪の日を見計らって潮で煮て食べました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	3	右之外魚鳥貝類一切見当不申候	右のほか、魚・鳥・貝類は一切見当たりませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	4	一私共在嶋中漂流之船漂着一切見当り　不申候	一、私どもが島にいる間、漂流してきた船が漂着しているのを一切見当たりませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	5	先年遠州船壱艘右嶋江漂着候　よし	先年、遠州船1艘がこの無人島に漂着したとのこと。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	6	外ニ江戸塩町富本善八船壱艘　元文三年正月漂着之由	さらに、江戸・塩町の富本善八船1艘が元文3年(1738年)正月に漂着した由。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	7	右弐艘共書置　岩穴之内板書記有之候ニ付船頭忠八　読せ候処	右の2艘について書かれた岩穴内の板書があったため、船頭忠八が読み上げたところ、
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	8	数年土ニ付有之板／腐（クサ）り　字聢と分り不申とひ〳〵に相見候　ニ付当読仕候処	数年土に付いていた板が腐り、字がはっきりと分からなくなっているのを何度も確認しましたため、当時読みましたところ、
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	9	右之通相見江候	右の通り確認いたしました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	10	其後　薩州船頭栄右衛門ニ読せ候処右同様ニも　可有之哉申候	その後、薩州船頭の栄右衛門に読ませたところ、右同様のものかもしれないと申しました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	11	先年人住候様子ハ岩穴　之内鍋釜腐有之候形慥ニ者相わかり　不申候	先年人が住んでいた様子は、岩穴の内に鍋や釜が腐っておりました形跡でございましたが、はっきりと判別できませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	12	外穴之内ニ人葬候体ニ而骨等　壱人有之候	外側の穴の内に人を葬った形跡で、骨など1体がございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	11	13	右之外所々相尋候得とも　死骨等見当り不申候	右のほか、所々を探しましたが、人骨などは見当たりませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	12	1	一私共乗組之内七人追々病死仕候	一、私ども乗組の内七人が次々と病死いたしました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	12	2	其節　相応之地所見立仲間之者共寄合葬　墓所ニ石塔俗名彫付建置申候	その際、相応しい場所を見定め、仲間たちが集まって共同墓地に石塔を建て、俗名を彫り付けて建立いたしました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	12	3	一蝿夥敷有之食事致候節ハ一面飛付　容易食事相成かたく御座候	一、蝿が夥しくおり、食事をする際には一面に飛び付き、容易に食事ができませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	12	4	一蚊おびただしく有之	一、蚊がおびただしくおりました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	12	5	山蚊と申にも　可有之哉国地のゟ大きく昼夜とも　穴之内極々暫居候事ハ相成不申	山蚊と呼べるようなものかどうか、故郷のものより大きく、昼夜を問わず穴の中に少しでも居ることは叶いませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	12	6	外ニ　居候とも火をはなし候而者住居なり　かたく候	外にいても火がないと住居を作ることが難しく、
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	12	7	至而難義仕候	非常に困難を極めました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	1	一此度私共乗組相渡り候	一、この度私ども乗組員一同が渡海いたしました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	2	小舟相建候義　左ニ申上候	小舟を建造いたしました件をここに謹んで申し上げます。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	3	三艘乗組之者共数年罷在候　処追々病死之者有之	三艘分の乗組員が数年にわたり島に滞在しておりましたが、次々と病に倒れる者が相次ぎました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	4	拾四人相残り　昼夜殺生のミにて露命相助罷　在候ニ日々のかんなん言語ニ絶候事故	十四名が残り、昼夜を分かたず生き物を殺生することでかろうじて露命をつなぎながら暮らしておりましたが、日々の艱難は言葉では言い表せぬほどでございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	5	昼夜／打（ウチ）寄相歎候	昼夜となく波が打ち寄せ、互いに嘆き合う日々でございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	6	内存付候者如此難渋仕　命助罷在候	生き残った者たちはこのように難渋を重ねながら、ようやく命をつないでおりました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	7	而もいつの世に国地故郷之様子　承便りも無之	それに加え、いつになっても故郷の様子を知らせる便りさえ届かぬまま。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	8	往々ハ命数尽此嶋ニて　枵果候より外無之心外之至奉存候	幾度となく命の限界を感じ、この島で果てるよりほかなかったことは、誠に思いもよらぬことでございました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	9	平日　仏神江祈願仕候	平素より仏神に祈りを捧げておりました。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	13	10	何卒日本江一度相渡り　親子兄弟対面而已相願候	どうか日本へ一度渡航を許され、親兄弟と顔を合わせることだけでも叶いますよう、ひたすらにお願い申し上げる次第でございます。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	14	1	然処薩州船ゟ　鋸壱枚鑿三挺斧弐挺曲り金壱枚山刀一本　鉋丁壱枚やすり弐本脇差壱腰取上置候に付	そこにて薩摩船から鋸1枚、鑿3挺、斧2挺、曲がり金1枚、山刀1本、鉋丁1枚、やすり2本、脇差1腰を回収し保管いたしましたので。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	14	2	夫より寄木鉄等拾ひ集メ如何様ニも小舟／打（ウチ）建出来候ハヽ運を天にまかせ此嶋乗出し運叶仏神の御加護を以地方江取付親子兄弟対面致候ハヽ誠ニ神願成就有かたき御事	それから流木や鉄片などを拾い集め、どうにか小舟を建造できたならば、運を天に任せてこの島を出航し、運が開けて仏神のご加護によって陸地にたどり着き親子兄弟と対面できたならば、誠に神仏への願いが叶う他にないことでございました。  
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	14	3	又運につき如何様ニ成行候とも迚も枵果可申命すこしも思ひ残り候事無御座与各々申合候得ども第一鍛冶無之候而者釘出来不申候	また、運命がどのように転んでも、命を落とすことになろうと少しも思い残すことはないと一同で申し合わせましたが、何よりもまず鍛冶がおらず、釘を作ることができませんでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	15	1	拾四人之内ニ鍛冶心得候者無之処久七与申者国地にて隣家ニかじや有之朝夕見聞候間先如何様ニもふいご仕立可申与夫より寄木ニ而ふいご仕立候処なるへき次第仕候間石を鉄しきにいたし斧を槌ニいたし不足道具釘ぬき壱丁釘〆壱本鑿一挺鉋丁壱枚推錐壱本墨坪壱ツ仕立夫より寄木心懸ケ候処船／■（シキ）にも相成べき木壱本流寄候ニ付天之あたへと歓取上ケ船打建ニ相掛り候処船打立方存候者壱人も無之候ニ付菰ニ而船形仕立夫を手本いたし長三尺程に木ニて拵釘打方等／試（コヽロミ）夫より地所見立小舟打建に相掛り候得とも寄木を当ニ仕立候ゆへ別而はかとり不申三年余掛り漸々成就仕候	14人の中に鍛冶の心得がある者はおりませんでしたが、久七という者が故郷で隣家の鍛冶屋の仕事を朝夕見聞きしていたため、まず何とかしてふいごを作らねばなりませんでした。流木でふいごを組み立て、石を鉄床代わりにし、斧を槌として使用。不足していた道具として釘抜き1丁、釘締め1本、鑿1挺、鉋丁1枚、錐1本、墨壺1つを製作。流木集めに注力していると、船の底板に使えそうな流木1本が漂着したため、天の恵みと喜んで受け取り、船の建造に取り掛かりました。しかし船大工の知識を持つ者が一人もおらず、菰で船の形を作り手本とし、長さ3尺ほどの木で模型を作って釘の打ち方を試しました。こうして場所を定めて小舟の建造を始めたものの、流木を一つ一つ加工せねばならず、特別な進展もなく3年余りかけてようやく完成させたのでした。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	16	1	処右船打建候場所ゟ浜辺之方難所ニ而容易ニ船おろしかたく夫ゟ道普請ニ取掛り土を持岩間を切り道を付候に数日相掛り漸々道普請出来尤人歩夥敷掛り候得共夫食相働候参年ニ者相掛り候ゆへ人歩相分り不申候	ところで、船を建造した場所から浜辺までは難所で、容易に船をおろすことができなかった。そのため道普請に取り掛かり、土を運び岩間を切り開いて道をつけるのに数日かかり、ようやく道普請ができた。ただし人の歩くには非常に粗末な道であったが、食料を確保しながら働いた三年もの間、人々が行き来したため、道の区別がつかなくなってしまった。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	16	2	尚又右手本船江書置添岩穴之内ニ入置重而漂着之者も有之候ハヽ力ニも可相成哉と在嶋中之様子夫食等小舟相建出帆之様子委敷書置申候	さらに、本船に添えられた書類を岩穴の中に入れて保管しておきました。もし漂着した者がいれば力になれるかと思い、島での生活の様子や食料事情、小舟を建造して出帆した経緯を詳細に書き残したのでございます。
KUL/D29EFF95875AB4AE4E11DE69F6C15B75	16	3	夫ゟ日和を見合出帆可仕与船中飯米当ヲ鳥の干物魚の干物等用意仕候得とも水を用意いたし申へくと存候得共第一たがに成竹無之如何可致哉と十方呉候処誠ニ仏神の御加護ニて尺廻りの竹弐本流寄候則是ニ而水桶四ツ仕たて天水を入用意相調ひ候処磁石無之而ハ方角不分候ニ付日の出を待東西と心当南風相待候処南日和ニ相成候間一統仏神を祈出帆仕候追風にて昼八里程も走り候と覚候	それから日和を見計らって出帆しようと、船中の食糧として鳥の干物や魚の干物などを用意いたしましたが、水を準備しなければならないと思いながらも、竹筒がなくどうすればよいかと一同が相談しているところ、誠に仏神のご加護によって一尺廻りの竹二本が流れ着きました。これを用いて水桶四つを作り、天水を入れる準備を整えました。ところが磁石がないため方角が分からず、日の出を待って東西を確認し、南風を待ち続けました。すると南の日和となったので、一同で仏神に祈りを捧げて出帆いたしました。追い風に乗って昼八里ほど進んだと覚えております。
