document_id	paragraph_id	sentence_id	source_sentence	target_sentence
KUL/FB9916BCD4693B2A925684F97E418AE1	5	9	乗組之者共島へ游付申候処拾九人之内 五右衛門 音吉 由松 弥市郎 惣吉 右五人之者共其所にて弱り死申候	乗組員一同が島へ泳ぎ着いたところ、十九人のうち五右衛門・音吉・由松・弥市郎・惣吉の右五人はその場で弱り死にました。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	10	残十四人右之島へ上り見申候処人家も無御座五尺斗のかや生茂り候島に御坐候	残された十四人が右の島に上陸して調べたところ、人家もなく、約一・五メートルほどの茅が生い茂る島でございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	11	翌八日右五人の死骸手足も離れはなれに相成島根へ流れ寄候に付右島に相埋申候	翌八日、右の五人の死骸が手足も離れ離れになった状態で島の根元に流れ着いたため、右の島に埋葬を終えました。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	12	右拾四人之者共三日三夜斗饉渇申候処夕七つ時分沖合に魚船様成もの見付候に付	初めての飢えと渇きに苦しむ中、夕方四時頃に沖合で魚船らしきものを見つけました。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	13	声を揚呼掛申候処六七人乗りの小舟漕参り候得共一向言語通し不申候	声を上げて呼びかけたところ、六七人乗りの小舟が漕ぎ来たったが、言語が通じませんでした。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	14	人体は一と通りにて丈六七尺斗も有之痩居申候	彼らの体つきは一様で、身長は六、七尺（約一・八～二・一メートル）ほどもあり、痩せていました。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	15	頭は坊主にて額髪を置御座候私共甚空腹に御座候に付口腹等をおしへ色々手品仕候処ウヘ并にトウカイと申物之由里芋之様成物の煮候を呉候に付給申候	頭は丸刈りで額髪を残し、私たちはひどく空腹であったので、腹が減っていることを身振り手振りで訴え様々に工夫したところ、ウヘドウガイと呼ぶ里芋のような煮たものを与えてくれました。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	16	然る処右舟に難乗込候に付大船を指越候様手品仕候処合点仕り候哉罷帰	しかし舟に乗り込むのが難しかったため、大船を呼び寄せるよう工夫を凝らしたが、理解されずに引き返してしまいました。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	17	翌日九つ時頃少し大き成船に七人乗参り候に付乗込申候処弐拾町斗東之方陸地へ着船仕候	翌日九時頃、やや大きな船に七人が乗って来たので、乗り込んだところ、二十町ほど東の方の陸地に着船しました。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	18	此所バタレ国之内サブタレと申処にて御座候居宅抔は萱仕立にて軒口にては三尺斗にて内は不残土間にて御座候	ここはバタレ国の内、サブタレと称する所で、住居は萱葺きで軒口は約三尺、内部は土間のみ。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	19	食物はウヘドウガイ第一に給野牛鶏等を給居申候様に相見申候私共も夫を給申候蚊抔は大体年中居申候由尤十一月十二月頃には少減候由	食物はウヘドウガイが第一で、野牛や鶏などを与えられました。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	20	蚊帳も芭蕉の糸にて仕候至て暖気成国に御坐候	蚊帳は芭蕉の繊維で作り、温暖な国です。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	21	年中裸にて暮申候	年中裸で暮らします。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	22	婦人も同様にて湯巻仕り　惣髪にて後へ下け耳には環を入居申候	婦人も同様に湯巻きをし、髪を一つに結って耳に環をはめています。
KUL/FB9916BCD4693B2A925684F97E418AE1	5	23	トカキ　長三尺斗も有之背に金色の星有之候	トカキは長さ三尺余り、背中に金色の星があります。
KUL/FB9916BCD4693B2A925684F97E418AE1	6	1	毒虫相見候　見付次第殺申候一	毒虫を見つけたら直ちに殺す。
KUL/FB9916BCD4693B2A925684F97E418AE1	7	1	草木都て葉持【枝ヵ】も違ひ申候日本に有りふれ候　草木は一向無御座候見請不申候	草木の葉や枝も日本とは異なり、見慣れたものはない。
KUL/FB9916BCD4693B2A925684F97E418AE1	8	1	一マムシ但ハミとも有太さ壱尺五寸廻り長さ壱丈弐尺斗の　御坐候	一、マムシハミと称するものは、太さ一尺五寸廻り、長さ一丈二尺余り。
KUL/FB9916BCD4693B2A925684F97E418AE1	9	1	一水牛日本の牛より大なれとも色薄く角太く長く　御ざ候　車なとを引せ申候用事相済候得は水中へ　這入顔斗出し居申候	一、水牛は日本の牛より大きいが、色は薄く角は太く長く、車などを引かせて用事が済むと、水中に顔を出している。
KUL/FB9916BCD4693B2A925684F97E418AE1	9	2	食物は日本の牛同様に御坐候	（水牛の）餌は日本の牛と同じである。
KUL/FB9916BCD4693B2A925684F97E418AE1	9	3	一センと申木御座候大さ弐尺廻り御座候実は日本の　八つぶさ番椒（トウカラシ）の大さにて色赤く辛（カラ）み甚敷御坐候	一、センと称する木は太さ二尺廻り、実は日本の（以下欠）八つ分の大きさの唐辛子（トウガラシ）ほどの大きさで、色赤く辛みが甚だしくございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	9	4	一日数二日斗右之処に居申候処人数男女五六人斗り罷越候て　何れにそへ連行候体にて早速同道仕候処至て高山之　嶮敷道を通り十里斗りも行《見せ消ち：乃｜日》暮其所の小　家にて二夜宿し申候	数日ほどその場所に居たところ、男女五、六人ほどがやってきて、どこかへ連行する様子で早速同道した。非常に険しい山道を通り十里ほど行くうちに日が暮れ、その場の小さな家で二晩泊まった。
KUL/FB9916BCD4693B2A925684F97E418AE1	9	5	途中の食物は右婦人三人ウヘトウカイ　を煮候て持参仕候	途中の食物は、先述の三人の婦人がウヘとトウカイを煮て持参しました。
KUL/FB9916BCD4693B2A925684F97E418AE1	9	6	翌日二十丁船渡り仕り候て庄屋と　申様成処と相見家居も少し大きく御座候処へ参候処　阿蘭陀人と相見髪赤く着物は羅紗銀の杖　頭巾を着し足は股引様之物にて剱を帯し居　申候	翌日、二十丁ほど船で渡った後、庄屋と申すような場所と会い、家屋も少し大きい所へ参りましたところ、オランダ人と会いました。髪は赤く、着物は羅紗地に銀の杖頭巾を着け、足は股引のようなものを履き、剣を帯びていました。
KUL/FB9916BCD4693B2A925684F97E418AE1	9	7	侍拾二三人罷越申候て私共を引まとひイバナ　と云所之陣屋体之所へ連越尋方等仕候　様子と相見え候得共一向言語通し不申候	侍十二、三人がやってきて、私たちを引き連れ、イバナという所の陣屋のような場所へ連れて行き、尋問などする様子が見受けられましたが、まったく言葉が通じませんでした。
KUL/FB9916BCD4693B2A925684F97E418AE1	10	1	然る　処此所之柱に文政七申六月六日日本奥州南部八戸　徳二郎船拾壱人乗り流来候趣真字にて相認御坐候	ところが、この場所の柱には文政七年（1824年）六月六日に日本奥州南部八戸の徳二郎船が十一人乗りで流れ着いた旨が漢字で記されていた。
KUL/FB9916BCD4693B2A925684F97E418AE1	11	1	此処に二日斗居申候	ここに二日ほど滞在しました。
KUL/FB9916BCD4693B2A925684F97E418AE1	11	2	右侍様之人曲禄様之物に腰を掛居　申候	先述の侍のような人々が、曲禄様の物に腰を掛けていました。
KUL/FB9916BCD4693B2A925684F97E418AE1	11	3	鉄炮等も餝り付御座候	鉄砲なども飾り付けてございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	11	4	夫ゟ右大将之居り候処　と相見私共を連行右主人と相見候 	その後、右大将の居所とお見受けした場所へ私共を連行し、右の主人とお会いしました。
KUL/FB9916BCD4693B2A925684F97E418AE1	11	5	仁（ニン）一（ヒト）と通り　見分之上裏之長屋へ連行申候	仁一（ニンヒト）と通りの見分を経た上で、裏の長屋へ連行いたしました。
KUL/FB9916BCD4693B2A925684F97E418AE1	12	1	一婦人は羅紗しゆばん様之物を着裾は袴之様の　物を着し居申候	一人の婦人はラシャ地の襦袢風の衣装を着て、裾は袴に似たものを身に付けていた。
KUL/FB9916BCD4693B2A925684F97E418AE1	12	2	耳に環を入上輩之分は両びんを縮髪の様に短致し中髪と後とを一つにすき揚　の様に致し櫛なども差居申候	耳に輪を嵌めた目上の女性たちは、両鬢を短く刈り込み、中髪と後ろ髪を一つに束ねて立てるように整え、櫛を挿していた。
KUL/FB9916BCD4693B2A925684F97E418AE1	12	3	一食物は大体前同様にて南京の鉢に入銀の匕にて給申候	食物は前回とほぼ同様で、南京風の鉢に盛られ銀のスプーンで給された。
KUL/FB9916BCD4693B2A925684F97E418AE1	12	4	下人はつかみ喰に御座候	下働きの者たちは手掴みで食事をしていた。
KUL/FB9916BCD4693B2A925684F97E418AE1	13	1	一大将の居屋敷陣屋侍屋布等は袖瓦葺に仕り白壁にて御座候	大将の居館、陣屋、侍の住居などは袖瓦葺きで、白壁でございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	13	2	門は無御坐候	門はありませんでした。
KUL/FB9916BCD4693B2A925684F97E418AE1	13	3	座敷向き台所等都て板敷にて畳は無御座候	座敷向きの台所など、すべて板敷きで畳はございません。
KUL/FB9916BCD4693B2A925684F97E418AE1	13	4	右大将の長屋に凡六十人斗も居申候と奉存候	右大将の長屋には凡そ六十人ほども居たと存じます。
KUL/FB9916BCD4693B2A925684F97E418AE1	13	5	始終侍壱人見守りに付添居申候	常に侍一人が監視役として付き添っていました。
KUL/FB9916BCD4693B2A925684F97E418AE1	13	6	給物は大体前条同様に御座候	支給品はおおむね前項と同様でございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	14	1	翌卯年正月七日頃にても御座候哉	翌卯年の1月7日頃でございましたでしょうか。
KUL/FB9916BCD4693B2A925684F97E418AE1	15	1	侍弐人船頭壱人水主都合三十弐人私共十四人都合四十六人乗候	侍2人、船頭1人、水夫合わせて32人、私ども14人、総勢46人が乗っておりました。
KUL/FB9916BCD4693B2A925684F97E418AE1	15	2	其船の大さは凡四五百石積位と相見申候	その船の大きさはおよそ四五百石積み程度と見受けました。
KUL/FB9916BCD4693B2A925684F97E418AE1	15	3	帆は二つ掛にて右ハタン国を出帆仕り午未之方へ十五日斗も走り申候	帆は二本マストで、先のハタン国を出帆し、南西方向へ十五日ほど航海いたしました。
KUL/FB9916BCD4693B2A925684F97E418AE1	15	4	其間は四方山は一向見不申候	その間は周囲に陸地が一向に見えませんでした。
KUL/FB9916BCD4693B2A925684F97E418AE1	15	5	漸十五日斗り過山かと見懸又一日斗走り候	ようやく十五日ほど過ぎた頃、山らしきものを目にしたかと思うと、さらに一日ほど航海を続けました。
KUL/FB9916BCD4693B2A925684F97E418AE1	15	6	夫ゟ二日斗東へ走り申候様に覚申候	それから二日ほど東へ進んだように記憶しております。
KUL/FB9916BCD4693B2A925684F97E418AE1	15	7	処マネラ国と申処へ着船仕候	ついにマネラ国と申す場所へ着船いたしました。
KUL/FB9916BCD4693B2A925684F97E418AE1	15	8	ハタン国より　マネラ国迄海上凡そ千里余も御座候義と奉存候	ハタン国からマネラ国までの海上距離は、およそ千里余りあったと存じます。
KUL/FB9916BCD4693B2A925684F97E418AE1	16	1	一船中ニ而寐候時は芭蕉の葉ニ而拵候蓑の様　成る物を着て臥し申候水ハ瓢ニ入数百持　居申候	船内で寝る際には、バショウの葉で作った蓑のような物を着て横になりました。水は瓢箪に入れ、数百個持ち運んでいました。
KUL/FB9916BCD4693B2A925684F97E418AE1	17	1	一ハタン国出船之 節（せつ）屋敷之大症ゟ土産ニトウ　カイを貰申候対面ノ節落手致し申候	一、ハタン国を出航する際、屋敷の高官から土産としてトウカイをいただきました。面会の際には確かに受け取りました。
KUL/FB9916BCD4693B2A925684F97E418AE1	17	2	一阿蘭陀属国ノ由マネラ国。	一、マネラ国はオランダの属国である由でした。
KUL/FB9916BCD4693B2A925684F97E418AE1	18	1	ルソン　シヤムトモ云　此処へ卯正月下旬着地候三日計私共は船ニ逗留	ルソン・シヤムとも言う此処へ、卯年の正月下旬に着地し、三日ほど私どもは船に滞在しました。
KUL/FB9916BCD4693B2A925684F97E418AE1	18	2	仕候侍分は船ゟ揚り申候四日目に私共も上陸仕候　処長屋建ニ而八角ニ相成候屋敷へ連越申候	侍分が船から上がって四日目に、私どもも上陸いたしましたところ、長屋造りで八角形になった屋敷へ連れて行かれました。
KUL/FB9916BCD4693B2A925684F97E418AE1	19	1	右軒下は切石ニて内は板敷ニ而七間も有之候	右側の軒下は切石で、内部は板敷きで七間もあった。
KUL/FB9916BCD4693B2A925684F97E418AE1	19	2	角も　桁行廿四間ニ而梁行七間計御座候	角も桁行き二十四間にて、梁行き七間ほどございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	19	3	惣而壁　は石と土と之練立ニ而両（りよう）方に三間計之出入　口（クチ）有候	総じて壁は石と土を練り固めたもので、両方に三間ほどの出入り口がある。
KUL/FB9916BCD4693B2A925684F97E418AE1	19	4	戸は内と外と二重に相成開き戸に御座候	戸は内と外の二重になった開き戸でございます。
KUL/FB9916BCD4693B2A925684F97E418AE1	20	1	右　之内ニ役人衆詰所も御座候	右側の内側には役人たちの詰め所もございます。
KUL/FB9916BCD4693B2A925684F97E418AE1	21	1	右之処ニ百日計も逗留仕居申候	右の場所に約百日ほど滞在しておりました。
KUL/FB9916BCD4693B2A925684F97E418AE1	21	2	一大唐米鰯太刀魚之類其外日本ニ有候魚類色々　口々贈り呉私共手元ニ而煮焼仕候	一、唐の米鰯（コノシロ）や太刀魚（タチウオ）の類い、その他日本にもいる魚類を色々と口々に贈ってくださり、私どもが手元で煮たり焼いたりして調理しました。
KUL/FB9916BCD4693B2A925684F97E418AE1	21	3	給申候塩醬油　薪様之物も被呉	塩や醤油、薪のような物も与えられました。
KUL/FB9916BCD4693B2A925684F97E418AE1	22	1	正月下旬頃日茄子大根冬瓜　西瓜沢山ニ御座候	正月下旬ごろには、茄子・大根・冬瓜・西瓜が沢山ございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	23	1	一綿の木見請申候	一、綿の木を確認いたしました。
KUL/FB9916BCD4693B2A925684F97E418AE1	23	2	大木之分は三尺廻り之刀豆様の　物なり	大木の部分は、周囲三尺のナタマメのようなものである。
KUL/FB9916BCD4693B2A925684F97E418AE1	23	3	中粒ニ相成り綿御座候	中粒の綿がございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	23	4	種も綿も一ッに　三ッ宛御座候	種も綿も一つに三つずつございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	23	5	右の種三十計取帰り長崎揚り屋　之庭へ植置候処七本計生居申候	右の種をおよそ三十ほど持ち帰り、長崎の揚り屋の庭に植えておいたところ、七本ほどが生育しました。
KUL/FB9916BCD4693B2A925684F97E418AE1	23	6	葉は日本のはせ　の木同様ニ御座候	葉は日本のハゼノキと同様でございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	24	1	一男女共髪はハタン国もマネラ国も同様ニ御座候	男女ともに髪型はハタン国もマネラ国も同様でございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	25	1	一逗留中番の侍弐人釼を帯鉄砲を持居申候	滞在中、番を務める侍二人が刀を帯び、鉄砲を持っておりました。
KUL/FB9916BCD4693B2A925684F97E418AE1	25	2	長々の　逗留故何となく心易く相成町も見物仕度書つけ申候処　番人より相制シ候て全心易きにまかせ番人共に　捕転セ置外へ出掛候所釼を抜候て振り■申候処　刃引ニて一向切ㇾ不申候	長い滞在のため何となく気心が知れ、町見物の準備を記録していたところ、監視役から制止されました。監視役たちに付き添われて外へ出かけた際、刀を抜いて振り■ましたが、刃が引っ込んでいて全く切れませんでした。
KUL/FB9916BCD4693B2A925684F97E418AE1	25	3	右次第彼地上役人見付　番人を厳敷呵り候様子相見申	右のような経緯で、現地の上役人が番人を厳しく叱責する様子を目撃いたしました。
KUL/FB9916BCD4693B2A925684F97E418AE1	25	4	彼地之者とも　日本人よりは弱く相見候凡十五メ計御座候	その土地の者たちは日本人よりも体力が弱く見受けられ、およそ15人ほどでございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	25	5	石火矢を置御座候ニ付私共打寄片腕ニ而さし上ケ　見セ申候処大ニ驚申候	大砲が置いてあったので、私どもが近寄って片腕で持ち上げようとしたところ、大いに驚きました。
KUL/FB9916BCD4693B2A925684F97E418AE1	25	6	其後は折々町へ出掛候へ共格別　制し不申候	その後は折々町へ出掛けましたが、格別の制限はございませんでした。
KUL/FB9916BCD4693B2A925684F97E418AE1	25	7	町之様子見掛候処沓を作り居申候者多く　右之外ニ格別家業も無之様ニ相見へ申候	町の様子を見かけたところ、履物を作っている者が多く、その他には格別の家業もないように見受けられました。
KUL/FB9916BCD4693B2A925684F97E418AE1	25	8	男女共日々町中へ　歩行仕り申候	男女ともに毎日町中を歩いておりました。
KUL/FB9916BCD4693B2A925684F97E418AE1	26	1	一逗留中薪数拾駄割申候	滞在中に薪を数十駄ほど割りました。
KUL/FB9916BCD4693B2A925684F97E418AE1	27	1	一カントウ国ホツキン国抔ゟ段々織り物綿布類出店も　御坐候	一、カントウ国やホツキン国などから、次々と織物や木綿の布を扱う出店もございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	27	2	尚又諸国役人相談居申候出会所も段々御座候	さらにまた、各国の役人が相談していた会合所も次々とございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	27	3	一右店の戸棚之戸抔は都而キヤマンニ而甚美敷御座候　【下側に朱印　国書　九州帝国大学】	一、右の店の戸棚の戸などは、すべてキヤマン仕立てで非常に美しくございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	27	4	町並家之屋根は袖瓦ふきニ而相応之宅に相見へ申	町並みの家々の屋根は袖瓦葺きで、相応の家並みに見受けられました。
KUL/FB9916BCD4693B2A925684F97E418AE1	27	5	一毎々朝四時不過牛豕魚類商御座候	一、毎朝四時を過ぎることなく、牛と豚、魚介類の商いがございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	27	6	着用喰物抔は　ハタン国に格別相替候儀も無御座候得共	着用するものや食べ物などはハタン国と特に異なる点はございませんでしたが。
KUL/FB9916BCD4693B2A925684F97E418AE1	27	7	マネラ国ニ而は下人　ニ而も裸にては居不申候	マネラ国においては、使用人であっても裸でいることはできませんでした。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	1	一卯五月四日頃右マネラ国ヲ商船ニ而出航仕候節は船場迄役人付　見送り申候	一、卯年の5月4日頃、先のマネラ国を商船で出航いたしました折には、船着き場まで役人が付き添って見送りました。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	2	船中へは参り不申候	船中へは参りませんでした。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	3	右之船凡五六百石積位之船ニ而　船頭水主十五人計り乗居申候	この船はおよそ五六百石積みほどの船で、船頭と水夫十五人ほどが乗っておりました。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	4	帆十一計掛申候	帆を十一枚ほど掛けました。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	5	西へ昼夜　四日計走り夫ゟ又西北へ八日計走り申候	西へ昼夜四日ほど航海し、そこからまた西北へ八日ほど進みました。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	6	マカラ国と申所へ　着船仕候	マカラ国という所へ着船いたしました。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	7	一マネラ国ゟマカラ国迄海上凡千里を相積り申候	一、マネラ国からマカラ国までの海上をおよそ千里航海いたしました。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	8	着船　之上船頭彼地役所へ掛合三日計掛り申候	着船後、船頭が現地の役所へ掛け合い、三日ほどかかりました。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	9	其間は私共船ニ逗　留仕居申候	その間は私ども船に滞在しておりました。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	10	右掛合相済候而上陸仕り阿蘭陀屋敷へ連行申候	交渉が済んだため上陸し、オランダ屋敷へ連行されました。
KUL/FB9916BCD4693B2A925684F97E418AE1	28	11	時節は五月廿日頃と相覚申候	時節は5月20日頃と覚えております。
KUL/FB9916BCD4693B2A925684F97E418AE1	29	1	一阿蘭陀屋敷大手構は石垣ニ而柱を立石垣と柱と相兼　梁を渡し其上ニ瓦を敷其上ニ土を置御坐候	オランダ屋敷の大手門の構造は、石垣で柱を立て、石垣と柱を組み合わせて梁を渡し、その上に瓦を敷き、さらにその上に土を置いてございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	29	2	右石垣と　柱と之間三間計有て物置腰掛と申様ニ相成御坐候	右の石垣と柱の間は三間ほどあり、物置場や腰掛けといったような造りになっておりました。
KUL/FB9916BCD4693B2A925684F97E418AE1	29	3	此門　番人は黒ンボ六人昼夜番仕居申候	この門の番人はクロンボ六人が昼夜番をしておりました。
KUL/FB9916BCD4693B2A925684F97E418AE1	30	1	一右屋敷内家居は白壁ニ而屋根は袖瓦葺ニ而仕立は色ニ　御座候	右の屋敷内の家々は白壁で、屋根は袖瓦葺きで、仕立ては色鮮やかでございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	30	2	得共都而板敷ニ而畳等無御座候	ただし、すべて板張りで、畳などはございませんでした。
KUL/FB9916BCD4693B2A925684F97E418AE1	30	3	一右屋敷内小家有之石舗之土間に御坐候	先述の屋敷内には小さな家があり、石畳の土間でございました。
KUL/FB9916BCD4693B2A925684F97E418AE1	30	4	右場所ニ居申候	右の場所にございました。
