document_id	paragraph_id	sentence_id	source_sentence	target_sentence
KUL/AB92BF35612C7625D6CEE2A1956DCE26	5	8	日も御座候	日も昇っておりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	5	9	右五十五日目にとろ海汐の所へ吹　付られ最早舟もよとみ風も止（やす）み何共致　方無之御座候所	右の五十五日目に、とろ海汐の所へ吹き付けられ、最早や舟の艫も風も止み、何とも致し方なくございましたところ、
KUL/AB92BF35612C7625D6CEE2A1956DCE26	5	10	其夜の明方に相成候得は朱ゟ赤く　相成日輪の大きさ富士山よりも大きく相見へ候	その夜が明け方になった時、朱のように赤く染まった太陽の大きさが富士山よりも大きく見えました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	5	11	海より　不残上り仕舞海と日輪之間余程はなれ人の　形も見へはかり候よふに相成候迄は殊之外手間取候	海から太陽がすっかり昇りきり、海と太陽の間がかなり離れて、人の姿がかすかに見えるほどになるまでには、格別に時間がかかりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	5	12	日本にて夜の七ツ時分と思ふ時最早日輪出かけ　にて御座候様に覚へ申候	日本で夜の七ツ時分（午前四時頃）かと思っていた時、すでに太陽が昇り始めているように覚えました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	1	一右之通り致居候内東風落してとろの　所も吹出され	一右の通りにしておりましたが、内東風が落ちて艪の所も吹き出されました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	2	又南西の方へ吹流され候事凡そ四五　拾日程	また南西の方へ吹き流されましたこと、およそ40～50日程。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	3	此間にては一日も島を見不申候	この間においては、一日も島を見ることができませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	4	天気能殊之　外あたゝかにてはだをぬきおり候日数多御座候	天気がことのほか暖かく、肌を脱ぎ続けるような日数が多くございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	5	海中はまふり不申百五拾日程流れおり候中三日　雨ふり申候	海中に戻ることができず、百五十日ほど漂流している間に、三日だけ雨が降りました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	6	夫も半日づゝふり申候	それも半日ずつ降りました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	7	雲は折々出一日くもり　居候日は無御座候	雲は時折現れては消えましたが、一日中曇った日はありませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	8	毎日日輪拝み申候	毎日、太陽を拝みました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	9	一夫ゟ南落し候て北え〳〵と吹流れ候事五六十日　程計りに御座候	ある時から南風が落ちて北へ北へと吹き流されたことは、50日から60日ほどでございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	10	此間にては遠島見ゑ申候日も御座候	この間には、遠い島が見えた日もございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	11	永々雨ふり不申候て水も切し廿日程が間水一口も　呑不申候て甚難儀仕候	長い間雨が降らず、水も尽きて、二十日ほどの間は水を一口も飲むことができず、非常に苦労しました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	12	然共白砂糖積有之候間　夫を出し少々宛給口をうるおし申候	しかし、白砂糖が積んでありましたので、それを取り出して少しずつ分け与え、口を潤しました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	13	然処　六人之内鳥羽之者水にかつへ弐人相果申候	しかし、6人のうち鳥羽の者は水不足で2人が亡くなりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	14	依之　朝夕神仏を祈り仏を拝み申候	そのため、朝晩神仏に祈り、仏を拝みました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	15	北え流候故に　殊の外寒気強相成申候	北へ流されたため、ことのほか寒さが非常に強くなりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	6	16	よるは銅具え霜露の　様成物ふり申候故毎夜〳〵銅具をなめのん【ママ】とを　やすめよろこび申候	夜になると、銅製の道具に霜や露のようなものが降りましたので、毎夜毎夜、その銅具を舐めて喉の渇きを癒やすことができ、喜びました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	7	1	一此所え参候て日の出を拝み候に日本にて拝み候通　御座候	この場所に到着して日の出を拝んだところ、日本で拝むのと同じようでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	7	2	日本の所え参候やと悦申候	日本の所へ到着したのかと喜びました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	7	3	右之通に仕候て　東方を見申候得は国御座候故定て神仏の御影にて　日本地え付候やと存し帆を上け其所え近付き舟を　十町計り仲に■置船頭水主四人之者橋船にて　右之所え上り何卒水一口呑申度砂原を尋居申候	右の通りに進んで東方を見たところ、国がありましたので、きっと神仏のご加護によって日本地に着いたのだろうと考え、帆を上げてその場所に近づき、舟を十町ほど沖に■置き、船頭と水主四人の者が橋船で右の場所へ上陸し、何とか水を一口でも飲みたくて砂原を探し回りました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	7	4	所へ所の者八人私共見付け弓鑓釼鉄砲をもち　参りいたし私共に何か言様に見え候得共一向に相　知れ不申候間仕方にてのんどをかき見せ候得は団子　の様成物 懐（くわゐ）中より出しくれ申候故夫を帰し又々のん　とをかき見せ候得はかんてんいたし二三拾町連行清水　出候所をおしへ候間私共何かなし清水をのみ申候	その場所へ現地の人々8人が私たちを見つけ、弓・槍・剣・鉄砲を持ってやって来ました。彼らは私たちに何か言っているようでしたが、まったく理解できませんでした。仕方なく、飲む動作を身振りで示したところ、私たちは懐中から団子のようなものを出して差し上げました。すると彼らはそれを返し、再び飲む動作を示したので、案内して20～30町ほど連れて行かれ、清水の湧く場所を教えてくれました。そこで私たちは何とか清水を飲むことができました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	1	一右八人之者拙者共四人着類はきとり着替を入候	先の八人の者は、私達四人に衣服を脱がせ、着替えさせました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	2	柳　こりもうはい取はたかにして四五十町徒連行候て殊之外　みくるしき	柳で編んだ行李を奪い取り、四、五十町を徒歩で連行され、非常に見苦しい思いをしました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	3	此方の塩焼候様成小家へ入松火焚あて　申候	我々を塩焼き小屋のような小さな建物に入れ、松の木で火を焚かせました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	4	皮にて拵候	革で作られており、
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	5	着物着せ申候	衣服を着せられました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	6	殊之外きふくつ成物に御座候	ことのほか奇怪な物でございましたが、非常に暖かくございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	7	然共甚あたゝかに御座候	その上、粟団子のようなものをくださいました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	8	其上にて粟団子様成ものを　くれ申候	その間にも与え続けてくださいました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	9	間給候	
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	10	内右之物海端へ行橋船を打破釘を　ぬき取申候	内側の右にいた者たちは海辺へ行き、橋船を打ち壊して釘を抜き取りました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	11	私共打殺し海上しづめんとか申ていに　相見へ申候	私達を打ち殺して海上に沈めようと言っているように見えました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	8	12	おそろしく存知くわんねんいたし申候	おそろしく耐えがたいほどでございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	1	一右之通兎や角致居候	一、右の通り、とにかくしておりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	2	内庄屋年寄扮と■様成もの四五人外に百姓のよふ成者弐百四五拾人参りつむりには頭巾の又は小笠色々成者にて包異形成る着物を着足はくろき皮にてつゝみはき物も皮にて御座候	内側には庄屋や年寄りに扮したと思われる者四、五人、その外側に農民のような者二百四、五十人が参集していました。頭には頭巾や色とりどりの小笠をかぶり、異様な形の着物を着用し、足は黒い皮で包み、履物もすべて皮で作られておりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	3	庄屋年寄と思ふ者雪駄くつの様成をはき申候	庄屋年寄と思われる者たちが、雪駄のような履物を履いていました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	4	此庄屋年寄等と存る物立合私共に何やら申候得共一向に相知れ不申候間朱墨にて日本と書見せ候得共よめ不申候様に相見へ申候間夫えかなを付出し候得共これもよめ不申候	この庄屋年寄らしき者たちが立ち会い、私達に何やら言いましたが、まったく理解できませんでした。そこで朱墨で『日本』と書いて見せましたが、読めない様子に見えたので、今度は仮名を書き出しましたが、これも読めませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	5	真字にて書見せ候得共是もよめ不申候ゆへ捨置候へは大きに笑い申候	漢字で書いて見せましたが、これも読めませんでしたので、捨てて置きますと、大いに笑いました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	6	夫より幅四尺計の鼡色の絹のふ■成切れを八寸程切何やら尺々門のよふ成物朱墨にて書付私共おり候家の門口に立置	そこから幅四尺ほどの鼠色の絹の布切れを八寸ほど切り、何やら門のような形のものを朱墨で書き付け、私達が滞在していた家の門口に立てかけました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	7	扨又私共をつれ来り候八人之者共を大きにしかり候様子にて大勢にてとらへ鼻をこすり手足を一所にしばり八人の者のひたへに朱にて何やら書付け壱人に四人宛付置折々鼻すり候得はなきさけび申候	さてまた、私達を連れて来た八人の者たちを、大勢で捕らえて大きく叱りつける様子で、鼻をこすり手足を一箇所に縛り、八人の者の額に朱で何やら書き付け、一人に四人ずつ付き添わせ置き、折に触れて鼻をこすられては泣き叫びました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	8	大勢元船ゟ番人遣し申候様子に相見へ申候	大勢の者が元の船から番人を遣わした様子に見えました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	9	私共え百人計　付置着物も元の着せ替へ柳ごりも取返し右百人　計者共四人の手足をなて背中をさすりまた　団子之様成物を給させ塩湯にてのませ火にあて申候	私達に百人ほどが付き添い、着物も元のものに着替えさせ、柳行李も取り返されました。右の百人ほどの者たちは四人の手足を揉み背中をさすり、また団子のような物を与え、塩湯で飲ませ、火に当てさせました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	10	其内日も暮候得は皮にて拵ゑ候蒲団大きさ七八尺夫を　四枚出し私共息計出し寝（ね）させ私共のこわからぬ　様に仕候と覚申候	やがて日が暮れると、皮で作った布団（大きさは七～八尺ほど）を四枚出し、私達をただ寝かせるだけで、私達が怖がらないようにしたのだと覚えています。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	9	11	夜中松火焚きあたゝめ私共　四人のあたまをさすり申候	夜中に松の火を焚いて暖め、私たち四人の頭をさすりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	1	一右之所一夜明し翌明又々庄屋年寄のふ■なる物　五人百姓体の者弐百人計り来り私共を一人宛　板に乗せかつき行申候	右の場所で一夜を明かし、翌朝また庄屋や年寄りと思われる者五人と農民風の者約二百人が来て、私達を一人ずつ板に乗せて担いで行きました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	2	其板長さ三間船幅九尺程　厚さ四五寸板にて御座候	その板は長さ三間（約5.5メートル）、幅九尺（約2.7メートル）、厚さ四、五寸（12～15センチ）の板でございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	3	四ヶ村を通り候所一村〳〵　にて団子と酒を出し申候	四つの村を通る際、それぞれの村で団子と酒を出してくれました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	4	両方へ見物人多出候間脇は　見へ不申候	両側に見物人が大勢出たため、周囲の様子は見えませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	5	田畑は殊之外多く御座候	田畑はことのほか多くございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	6	茶木も数多相見へ　申候	茶の木も数多く見かけました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	7	松の木抔も御座候	松の木などもありました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	8	然共日本よりは大木にて　御座候	しかし日本のものより大木でございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	9	五ヶ村目はよ程大村にて家居も宜敷相見　申候	五つ目の村はかなり大きな村で、家屋も多く見受けられました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	10	大方かや吹にて此所へ参り七ツ時迄に相成申候	大方かや吹という所に着いたのは七ツ時（午後4時頃）まででした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	11	道法り十里余も参候様に覚申候	道程は十里余り（約40キロ）も進んだように感じました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	12	見物人多跡先見えわかり不申候	見物人が多く、前方が見分けられませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	13	此所に一宿仕候大き成家にて御座候間五六十軒も御座候	この場所で一泊しました。大きな家で五、六十軒ほどありました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	14	奥行は相知れ不申候	奥行きは分かりませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	15	しかし板敷は御座なく候不残皮を敷是に縁台を置夫拾数程づゝ重て敷其上へ私共を置申候	しかし板敷きはなく、皮を敷き詰め、その上に縁台を十数個重ねて置き、私達をそこに寝かせました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	16	四方へ金らんの幕を折置外之幕は唐木綿の幕を三重に折て色わ鼡色に何やら赤き模様御座候	四方に金襴の幕を折り畳み、外側には唐木綿の幕を三重に掛け、色は鼠色で赤い模様が入っておりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	17	此所にても団子と酒を出し申候	ここでも団子と酒を出してくれました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	18	此酒は三年酒の如御座候	この酒は三年酒のようなものでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	10	19	色能甘くこ□く御座候て中々被給不申候	色は甘く濃厚で、とても口にできるものではありませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	11	1	翌明五ツ時過し箱根の猿駕籠の■成殊之外念入候品々乗りたるひと弐人供廻り三十人程宛直しして参り候	翌朝、五ツ時（午前8時頃）を過ぎると、箱根の猿駕籠のような■で、ことのほか念入りな品々を積んだ者一、二人と供回り三十人ほどが整列してやって来ました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	11	2	私共に何やら被申候得共相知れ不申候	私たちに何やら話しかけてきましたが、まったく理解できませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	11	3	所万国の絵図取出し大きさ三四間程之是を見せ候故日本と書付有之候所へゆびお差候得は其人手を広け高く上け其後ともの者に何やら被申候	彼らは世界地図を取り出し、大きさ3～4間（約5.4～7.2メートル）ほどあるそれを広げて見せました。日本と書かれた場所に指を差すと、その男は両手を高く広げ、後ろにいる仲間たちに何やら叫びました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	11	4	得は皮にて拵候長持様成長さ五間程も有之候者の中ゟ大まんぢうを三ツ出し私共にくれ被成候	皮で作られた長持のような、長さ五間（約9メートル）ほどの箱の中から大きな饅頭を三つ取り出し、私たちに渡してくれました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	11	5	是も甘くすくわるくさきについ御座候得は給心悪敷四人にて一ツ給申候	これも甘かったのですが、嫌な臭いがしたため、仕方なく四人で一つを分け合いました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	11	6	此人々大きに笑取申候	この様子を見た人々は大声で笑いました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	11	7	此両人何やら庄屋年寄共へ申付帰り候得は残りのまんぢううはい取申候	この二人が村長や長老たちに指示を出して帰ると、残りの饅頭は奪い取られてしまいました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	11	8	夫ゟ宿次にて彼板に乗り参り申候	それから宿場で、あの板に乗せられました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	11	9	送人替り申候	護送の担当者が交代しました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	1	右之通り致し三拾日目に其国の城下と思ふ所着仕候	右の通りに致しまして三十日目に、その国の城下と思われる所に到着いたしました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	2	此所は此国の都と被存候	この場所はこの国の都であると考えられます。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	3	入口に大き成宮川程の川有船にて越申候	入口には宮川ほどの大きな川があり、船で越えました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	4	夫ゟ町家十四五町も行申候	そこから町中を約1.5キロほど進みました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	5	得は又川有	また川がありました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	6	右橋にて長さ弐拾間程の所壱枚石にて水通し七ヶ所明置城の入口成り	右側の橋では、長さ20間（約36メートル）ほどの区間が一枚岩で造られ、水を通すための七ヶ所の穴が開けて置かれており、城の入口となっていました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	7	尤山城にて殊之外矢倉抔之見え不申候	尤山城では、とても矢倉などが見えませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	8	夫ゟ高く上りまかり行候事又弐拾町程行かや吹の大き成役所とおほしき所見え申候	そこから高く上って進んで行き、また二十町（約2.18キロメートル）ほど進むと、や吹という大きな役所と思われる場所が見えました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	9	此所にて石火矢を打出し申候	この場所で大砲を打ち出しました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	10	四人之者大きに驚き其日は耳一向に聞え不申候	四人の者は大いに驚き、その日は耳が全く聞こえませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	11	唐人共は聞付おり候故か何とも不存大きに笑ひ申候	中国人たちは聞きつけていたからか、何もわからず、大声で笑いました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	12	其所にて板ゟおろし候得共おとろき候故歩行相成り不申候	その場所で板から降ろされましたが、衰弱していたため歩行することができませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	12	13	所唐人弐人ヅヽにて手を引き申候	その場所で中国人が二人ずつで手を引いてくれました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	1	此所は大わん国之都にて■せんやが取し国なり	この場所は大湾国の都であり、■せんやが治めた国でございます。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	2	一夫ゟ大き成石と土にて致し申候	一人の男によって大きな石と土で築かれたのでございます。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	3	丸き門有之候	丸い門がありました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	4	夫を　すき又同様成大石をほりぬき候	それらを鋤き、また同様に大きな石を掘り抜きました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	5	門弐ツ戸も石立以上　三ツ有之候	門には二つの戸があり、石の柱が三本以上ありました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	6	何れも両方に番所多御座候	いずれも両側に番所が多くございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	7	私共四人を　大庭え出し下は不残切石にて	私たち四人を大庭へ出し、下は残らず切石にて。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	8	其前に曲録三ツ置	その前に曲録を三つ置いていました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	9	夫え　結構成金襴着候	それには立派な金襴織物を着せておりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	10	御方三人右曲録に乗り	お三方三人は右側の曲がった腰掛けに乗り、
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	11	前に鎧着候	前に鎧を着た者がおりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	12	大勢けいこいたし居申候	大勢の者が訓練をしておりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	13	鑓長刀共に日本とは違ひ　白身の金■にて御座候	槍や長刀はどれも日本とは違い、銀色の金具で作られておりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	14	おとし計にて切申候　様には相見へ不申候	落とし計で切らせた様子は見ることができませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	15	此所にて又唐織三枚出し申候	この場所でまた、唐の織物三枚を出させられました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	16	間　日本と三枚書付出し候へは暫く致候て	日本に関する三枚の書付を提出させられた後、しばらく待たされました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	17	右曲録之　人々え壱枚づゝ差出し候得は三人之衆手を広け　高く上け候得は	右側の曲がった腰掛けの人々に一枚ずつ差し出しましたところ、三人の者たちが手を広げて高く上げましたところ。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	18	残りの人々も手を高くあげもふし候	残りの人々も手を高く上げました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	13	19	何の儀に御座候や一向合点参り不申候	何の儀でございましたやら、一向に合点がいきませんでした。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	14	1	扨又以前の　橋船を打破り候八人之者此所へ引出し鼻をこすりな　かせ申候	さてまた、以前に橋船を打ち壊した八人の者をここへ引き出し、鼻をこすらせました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	14	2	其上ふとき朱塗の棒にて壱人宛打殺し　申候	さらに、太い朱塗りの棒で一人ずつ打ち殺しました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	14	3	余りふびんに御座候間五人の方指をさし拝み　候様に致候へは私共四人の又をくゞらせ又々鼻をこすりはたかにして三人死かいお五人に渡し幕をおろし曲録の人々は相見え不申候	余りに不憫に思われたのか、五方へ指を差し拝むようにさせたところ、私達四人は再び腕を組ませられ、激しく鼻をこすらせられたため三人が死に、五人分の幕を下ろした後、曲がった腰掛けの人々は見えなくなりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	15	1	夫ゟ城を下り町家え出候得は縁台を置其上に皮と毛氈を敷四方え金襴之幕をおろし馳走仕候	その後、城を下りて町屋へ出ると、縁台を置き、その上に皮と毛氈を敷き、四方に金襴織物の幕を下ろして、もてなしをしました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	15	2	一重五菜弐格七菜に致日本と同し事に風味も能酒は日本の諸白のようふに御座候	一重五菜、二格七菜に整え、日本と同じように風味も良く、酒は日本の諸白のようなものでございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	15	3	米壱石六斗銭も御座候	米1石6斗と銭もございました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	15	4	走酒此上品は毎日御役所ゟ相渡し申候	この上等の走酒は毎日、役所から渡されました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	15	5	日本の寛永通宝の銭も相見へ申候	日本の寛永通宝の銭も見ることができました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	15	6	大き成る桶え湯を入一日に三度づゝ入申候	大きな桶に湯を入れ、一日に三度ずつ入りました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	16	1	此所に四十日居申候其内毎日〳〵殿様奥方の様成人入替り見物に御出て何れも笑被申候迷惑仕候女中は大方菓子を御くれ被成候得共馳走人多罷有菓子をは分取喰ひ申候日本とは違ひ下々は心持悪敷相見え申候其内■のよふ成者見付られ候へは鼻をこすりくるしませ申候其上ひたへに朱にて何やら書付三日宛門口にさらし申候	この場所に四十日間滞在しました。その間、毎日のように殿方や奥方と思われる人々が交代で見物にお出でになり、皆笑いながら私たちを困らせました。侍女たちは大抵菓子をくださいましたが、世話役の人数が多いため、菓子は分け合って食べました。日本とは違い、下々の者たちは不愉快そうに見えました。そのうち■のような者が見つかると、鼻をこすらせて苦しませました。その上、真っ赤な朱色で何やら書かれた書付を三日間ずつ門口に掲示しました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	17	1	此所にて私共四人之内壱人大病相煩申候	この場所で、私たち四人のうち一人が重い病気に患いました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	17	2	是えも医師付置昼夜薬御用被成候	ここにも医師が付き添われ、昼夜を問わず薬がお用いになりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	17	3	かん病人三拾人宛御附置殊之外大切に被致候	患者三十人ずつに医師が付き添われ、格別に大切に扱われました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	17	4	得共病死仕候	にもかかわらず病死しました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	17	5	刻葬礼も箱を差朱にて詰しめ町中壱番の大きなる寺え送りくれられ候	葬儀の際には、箱を朱塗りで飾り、町中一番の大きな寺へ送ってくれました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	17	6	町中にて三千人程野送りに立申候	町中で約三千人ほどが野送りのために立ち並びました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	17	7	私共も板に乗り野送りに立申候	私たちも板に乗せられ、野送りの列に加わりました。
KUL/AB92BF35612C7625D6CEE2A1956DCE26	17	8	僧中百五拾人和尚壱人御出念頃に御弔い被成候	僧侶百五十人と和尚一人がお出ましになり、お経を唱える頃に葬儀が執り行われました。
