document_id	paragraph_id	sentence_id	source_sentence	target_sentence
KUL/5A338924A4E196CACF5BCC7BBA756EE0	16	4	金銀すいせうをいて築たる【右丁】ことくして朝夕の日輪金光をてらし山又金色にしてひかりをはなち其様たとへる物なし	金銀と水晶で築いたように見えるかくして朝晩の太陽が金色の光を照らし、山もまた金色に輝き光を放ち、その様子は比べるものがない。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	17	1	扨十月十五日には宵より天気よかりしゆへ卯の刻斗りに小渕の湊を出舟して十五四（下上）里程は走りしか沖にて風向ひけれは箒の浦に舟を留ける	さて十月十五日には宵のうちから天気が良かったので、卯の刻（午前六時頃）に小渕の湊を出航し、十四、五里ほど沖合いを進んだところで風向きが変わり、箒の浦に船を停泊させた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	17	2	同十九日寅の刻に爰を出船して風もよきほとふいて奥州と常州とのさかい塩家の【左丁】于時明和元甲申年事也【この「于時…」の一行は後から書き足したか】岬に船を留ける	同年十月十九日の寅の刻（午前四時頃）に、ここを出航し、風も程よく吹いていたので、奥州と常州の境にある塩家の岬に船を停泊させた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	1	晩景になりけれは空の気色悪しく成り海の面も只ならず	夕暮れになると、空模様が悪化し、海面も不穏な状態となった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	2	是に依て船中とり〳〵の相談しける	これにより船内で乗組員全員が協議した。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	3	何れも一旦箒浦へ舟を戻すへしといへども親父分の仁兵衛同意せず	一同は一旦箒浦へ引き返すべきだと主張したが、親父分の仁兵衛は同意しなかった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	4	各々左程に恐れ給ふ事にも及はず	乗組員たちはさほど恐れる様子も見せず、
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	5	この頃の日和くせなり	「この頃の天候は当てにならん」
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	6	今宵の塩には風もかはるへし	「今夜の塩焼き時分には風向きも変わるだろう」
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	7	せつかく五十里の海上来りながら又箒浦まて戻すはあまり【塩家岬は福島県塩屋埼灯台のあたりヵ】【右丁】残念是悲〳〵	「せっかく五十里も航海して来たのに箒浦まで戻すとは残念至極だ」
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	8	爰にて日和を待へしと云けるに	「ここで天候回復を待つべきだ」と述べた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	9	梶取新七心得かたくや思ひけん程ちかくかくり居たる船にこへをかけ此天気各々は何と思ふやと尋けれは	梶取新七が理解に苦しんだのか、近くに停泊していた船に呼び掛けると、
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	10	となりの舟の梶取答て此天気甚た覚束なし	隣の舟の梶取が「この天候は全く心許ない。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	11	日暮ても此もやうならは箒浦に戻すへし	日が暮れてもこの状態なら箒浦に戻すべきだ」と返答した。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	12	左あらは火を二つ表にともすへし	「左舷に二つの灯火を掲げよ。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	18	13	元の方へも戻しがたく沖の方へ出るならは火を一つともして出るへしと	元来た方へ戻せぬなら沖へ出る際は一つの火を灯して進め」と指示した。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	19	1	【左丁】	
KUL/5A338924A4E196CACF5BCC7BBA756EE0	19	2	約束せり	約束した。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	19	3	日暮に成て数艘の舟皆火を二つ立て元来し方へ戻しける	日が暮れると、数艘の船は皆、二つの火を掲げて元来た方へ戻っていった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	19	4	しからは此舟も戻すへしといふ	「それならば、この船も戻すべきだ」と言う。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	19	5	親父分仁兵衛中〳〵合点せす	親父分の仁兵衛は全く納得しなかった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	20	1	今しはらくと留ける其ほとり【内にヵ】は類舟残らず走り戻るに	しばらくの間その辺りに留まっていたが、同種の船は残らず走り戻った。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	20	2	今爰に残りし舟は残のしまの村丸と此伊勢丸と只二艘のみなり	今ここに残っていた船は、残の島の村丸とこの伊勢丸、ただ二艘のみであった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	20	3	扨日もとくと暮けれは心細くも只二艘風の替るを待居しに	さて、日もすっかり暮れると、心細いことにただ二艘で風向きが変わるのを待ち続けた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	20	4	四方の気色弥悪敷打	四方の様子はますます悪化していった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	20	5	【右丁】	
KUL/5A338924A4E196CACF5BCC7BBA756EE0	20	6	くもり墨の如く成る雲出て西風しきりにつよく成りふりくる雨は■【篠】を乱しいなひかり電【雷ヵ】の音やむ間なく天地もくつかへる斗り也	墨のように黒く濁った雲が現れ、西風が激しく強くなり、降りくる雨は篠を乱すように激しく、稲光が走り雷鳴が鳴りやむことなく、天地がひっくり返るほどの有様だった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	20	7	小山の如くの大浪打て舟をくつがへさんとすれはせん方なく碇綱を切放しいづ地へ成り共はせ行べしと帆を巻とも	小山のような大波が打ち寄せ、舟をひっくり返そうとするならば、やむなく碇綱を切り放し、どこへなりとも行くべしと帆を巻き上げた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	20	8	風雨はげしく綱ぬれてせびのめぐりもきしりて。はか〴〵しからず帆も上られねどやう〳〵半合斗揚つゝ	風雨は激しく、綱は濡れて滑車の回転部も軋み、うまくいかず帆を上げることもできなかったが、ようよう半分ほどを上げつつ。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	21	1	【左丁】	
KUL/5A338924A4E196CACF5BCC7BBA756EE0	21	2	いづくと当どもなく風に任せて沖の方へそ出て行是程之難風なれども岩にも当らす船もやぶれもせずまだしも運のつよかり けん（ケン）	行く当てもなく風に任せて沖の方へと出て行き、これほどの暴風雨であったが、岩にも当たらず船も壊れもせず、まだしも運が強かったのだろう。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	21	3	流れて夜もふけしが雨も少しは風も安（ヤス）く成る十九夜の月おぼろに見へさせ給ふ	流れていくうちに夜も更けたが、雨も少しやみ、風も穏やかになり、十九夜の月が朧に見えている。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	21	4	と程もなく夜はほの〴〵と明渡る	と、程もなく夜はほのぼのと明け渡る。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	21	5	夜中の大浪梶いたみし故是を細工しつゝ海四方を見るに山の気色は見へず磁石を	夜中の大波で舵が損傷したため、これを修理しながら海の四方を見渡したが、山の気配は見えず、方位磁石を確認した。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	1	【右丁】	
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	2	見れは戌亥の風なり	方位磁石を見ると北西の風である。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	3	何れ行は日本の地え着事やらさらにはからず	いったいどこへ向かえば日本の地にたどり着けるのか、まったく見当もつかない。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	4	行通の舟とてもなし是に依て風にしたかい舟を走らせけれど数日かさぬれともさらに山を見ず《割書：コハ｜》	通りかかった船もこれに従い風に逆らわず航行を続けたが、数日経っても依然として陸地を見ることはなかった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	5	いか成所に行やらんと人々あきれ果てける	この先どこへ流れ着くというのか、乗組員たちはすっかり呆れ果てた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	6	斯日数を重ぬるゆへに用意の水につきたり	こうして日数を重ねたため、備蓄していた水が尽きた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	7	是に依て雨之ふるを待て櫓（ヤクラ）の上に横木を打流れをば一所になし桶に受て水を たわ（タクハワ）へる粮米も	雨が降るのを待ち、櫓の上に横木を打ち付けて流れを一箇所に集め、桶に受けて水を貯える食糧も
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	8	【左丁】次第〳〵に減（ゲン）ずるを地方に寄まてと けん（ケン）やくをして喰しける	次第に減っていく食糧を、漂着する土地ごとに節約しながら食べた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	9	然（シカル）に梶又そんじけるゆへ	しかし舵が再び損傷したため
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	10	梶床より綱を引せ	舵床から綱を引き上げた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	11	材木なと釣下おゐて帆柱を切折に大斧を以て前後より■かわり〳〵切かゝりける	木材などを釣り下ろして帆柱を切断するため、大斧を使って前後から代わる代わりに切りつけた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	12	ゆら〳〵に切たをし	ゆらゆらと切り倒した。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	13	其後は帆桁たを以て柱に拵へて帆幅もわすかにせばめつゝか なり（なり）〳〵に風を受流るゝ	その後は帆桁を柱として作り直し、帆の幅もわずかに狭めつつ、少しずつ風を受けながら漂流を続けた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	14	潮にしたがいいつく共なく行けるが	潮の流れに従って、寄りつく場所もなく漂流していったが
KUL/5A338924A4E196CACF5BCC7BBA756EE0	22	15	十一月中頃に成りて風も和らき海上も	11月の中旬になると風も穏やかになり、海上も
KUL/5A338924A4E196CACF5BCC7BBA756EE0	23	1	【右丁】静なれは皆々とらの間に打寄て言けるは	静かになると、乗組員たちは互いの間に集まって言った。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	23	2	塩家の岬をはなれしより日数廿五日か■とかくして走り	塩屋岬を離れてから日数は二十五日か……と、こうして漂流し続けてきた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	23	3	殊に此海上は潮（シヲ）の得事 	殊にこの海上は潮の流れが速く、
KUL/5A338924A4E196CACF5BCC7BBA756EE0	23	4	満（ミチ）し瀬戸を落すより猶早く	満ち潮の瀬戸を流れ落ちるよりもなお速い。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	23	5	扨また針筋を見れは西の方に打向凡二三千里も流れたれとも山壱ツも見へ出ず	さてまた羅針盤の針を見ると、西の方角に向かって凡そ二、三千里も漂流したけれども、山一つも見えてこなかった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	23	6	はるかに山か雲かと見やれ共風筋ならねは近（チカ）寄事も叶わず	遠くに山か雲かと見やっても、風向きが合わないため、近寄ることも叶わなかった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	23	7	此まゝ船中にて死すへしとなげきけれは《割書：其時｜》仁兵衛■【悔ヵ】	このまま船の中で死んでしまうのかと嘆いたところ、仁兵衛が「悔……」
KUL/5A338924A4E196CACF5BCC7BBA756EE0	24	1	【左丁】言けるは我壱人か心にてかゝる難儀におふ事【一字書損】せめては皆々のはらいせに今此海中に身をしづめ死すへしと飛こまんとするけしき也	「私一人の心がけが悪くてこんな難儀に遭わせたのなら、せめてみんなの恨みを晴らすために、今この海に身を沈めて死のう」と、飛び込もうとする様子だった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	24	2	皆々是をとゝめ左様にあらすかゝる難儀におふ事是皆々定業なりかならす入水する事無用也といさめける	乗組員たちはこれを止め、「そうじゃありません。こうした難儀はみんなの定業です。わざわざ入水することはありません」となだめた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	24	3	扨もいつ陸地に着事やら知ねはとかく喰物 徒（ツ）きざる様にと是より至極のけんやくに也	さて、いつ陸地に着くかもわからないので、とにかく食料を無駄にしないよう、これから極限の倹約をすることにした。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	24	4	水一斗に米二升いれてかゆにだき廿人之	水一斗に米二升入れて粥を炊き、20人分とした。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	25	1	【右丁】	
KUL/5A338924A4E196CACF5BCC7BBA756EE0	25	2	者ともえ割当て其日〳〵を送りける其中に東風つよく吹ゆへに申酉の方へ打向て数日走（ハシ）れとも帆道具皆そんじ〳〵てちいさく成て思ふ程に走らず	乗組員たちに役割を割り振り、日々をやり過ごしていた中、東風が強く吹いたため、南西の方角へ向かって数日間走った。しかし帆の装備はすべて傷んで小さくなり、思うように進むことができなかった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	25	3	其間に粮米も次第〳〵にすくなく成る。	その間に食糧も次第に少なくなっていった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	25	4	せめてのたすけにと色々工夫してまびきと言魚を少々釣とり是を喰す	せめてもの助けにと色々工夫して雑魚を少し釣り取り、これを食べた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	25	5	また或日船の辺りに鱶弐疋付まどいて梶の廻りを付廻るを見て是を釣	またある日、船の辺りに鮫が二匹つきまとって舵の周りをぐるぐると回っているのを見て、これを釣り上げた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	26	1	【左丁】取粮米之たすけになさんと米を積ときつかふ。	食糧の不足を補おうと、米を節約して使った。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	26	2	かぎを取出し細引を結つけせつたのうら皮を引はなし是をかぎにくゝり付投入けれは案に違わす喰付けれを四五人にて引共上らず	鉤を取り出して細い縄を結び付け、鮫の背中の皮を剥がしてこれを鉤に括り付け、投げ入れると案の定食いついたが、4、5人で引っ張っても上がらなかった。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	26	3	是は此頃不喰を致し居すゆへ身に力なき故そこてろくろにて巻上ける	これは、この頃食事をとっていなかったため、体に力がなかったので、そこで轆轤を使って巻き上げた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	26	4	扨此鱶長さ四尋余有ける是を■■て人々喰しける	さて、この鮫は長さが四尋余り（約7メートル）あった。これを切り分けて人々は食べた。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	26	5	是にて暫はかつを凌（シノキ）ける	これにてしばらくは飢えを凌いだ。
KUL/5A338924A4E196CACF5BCC7BBA756EE0	26	6	十二月の末なれは弥粮米に【四尋は6~7mほどヵ】【右丁】尽はて水もきらし魚肉もなく成果てついに見もしらぬ人々ように成にけり	12月の末には食糧が尽き果て、水も枯渇し、魚や肉もなくなり、ついには見知らぬ人々のように変わってしまった。
