document_id	paragraph_id	sentence_id	source_sentence	target_sentence
KUL/4A08DF5B87A3A41A3F27376A80357D08	3	14	敬しく傍に手をつきて事の次第を尋ける	恭しく傍らに手をついて、事の次第を尋ねた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	3	15	道人微笑をなし物語をそ始め給ひける	道人は微笑みを浮かべ、物語をお始めになった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	1	抑四年已前頃は八月廿日余りの事なるに	さて、これは四年前の八月二十日余りのことであった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	2	我か【右側】旧里陸奧の千賀のうらヘの浜伝ひ秋かせさそふさむさわの湊にて同し友《振り仮名：おなし｜とし》打乗て纜（ともつな）を取（とり）んとするに	私が故郷であるみちのくの千賀の浦への浜伝いで秋風が吹く寒沢の湊にて、同じ友人と船に乗り込み、ともづなを取ろうとしたところ。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	3	天気すくれす晴やらぬ長雨降（しけそく）のけしき故一日二日と見合す内早一月計の日も立て	天気はすぐれず、晴れやらぬ長雨が降り続く模様ゆえ、一日二日と待ち合わせるうちに、早くも一か月ほどの日が経ってしまった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	4	次の月廿七日午の刻順風にまかせ北かせに走登其夜も同し風に帆を張り【左側】	次の月二十七日、午の刻（正午ごろ）、順風に任せて北風に走り登り、その夜も同じ風に帆を張った。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	5	廿九日は昼夜共に南に吹かわり	二十九日は昼夜ともに南風が吹いた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	6	卅日の五時より又そろ〳〵と北風ふき出し申刻には大雨風車軸をなしはけしき汐浪に閖（ゆり）上ゆり下四方真黒闇のことく悪風益強く吹舟の艫（とも）を打わり梶を折橋小舟まても打流し	三十日の五つ時（午前8時頃）より再び北風が徐々に吹き始め、申の刻（午後3時頃）には車軸を流すような大雨風となり、潮の流れが激しく上下に揺れ動き、四方が真っ暗闇となる中、悪風はますます強く吹き荒れ、船の艫を打ち割り、舵を折り、橋や小舟までも押し流した。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	7	十六人の水主汗水になり命限り根かきりに働とも只吹廻しきひ敷故【右側】是非なく帆柱を切大風に汐浪は逆巻上りめい〳〵かくこを極め彼是する内に夜も明離れしか	十六人の水夫たちは汗まみれになり、命の限り骨身を削って働いたが、吹き荒れる風があまりに激しいため、やむなく帆柱を切断した。大風に逆巻く潮の流れが激しく、あれこれと手を尽くすうちに、夜も明けていった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	8	ます〳〵風は勢ひ強く又南風となりはけしき事いはんかたなし	風はますます勢いを増して強くなり、南風に変わったが、その様子は言い表しようもないほどだった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	9	舟頭鎡【磁】石を以て方角を考へるまもとかく大風に吹廻され風下へ〳〵と流より四日の九時には向ふに八丈か【左側】しまのことく成所を見付梶つかを柱に立帆を上け綱を弐房表に仕懸右の島を目当に心懸るといへ共かせは次第に盛んに成汐浪逆立島へとては寄付かたく	船頭が磁石で方角を測っている間も、とにかく大風に吹き回され風下へ流され、四日目の午前9時頃には前方に八丈ほどの島らしきものを見つけた。舵の柄を柱代わりに立て帆を上げ、綱で二枚の帆を張り、右側の島を目指して心を砕いたが、風は次第に強まり、潮の流れが逆巻いて島へ近づくことは難しかった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	10	夫よりは昼夜のわかちもなく十六人の者共命から〳〵運を天に任せいつくといふあてともなく毎日〳〵吹風は戌亥と【右側】みれは丑寅ふき巳午かとおもふ内に未申へ吹廻し気力勢気もつかれはて漸十月卅日朝五ッ頃より子丑風に吹直り天気快晴になり風は鎮りしか	それ以来昼夜の区別もなく、十六人の者どもは命からがら運を天に任せ、行く先も定めないまま毎日を過ごした。風向きは西北かと思えば北東に吹き、南東かと感じるうちに南西へと旋回し、気力も勢いも尽き果てた。ようやく十月三十日の明け方五時頃、風が北北東に定まり、天気は快晴となって風は静まった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	4	11	霜月二日まてに呑水をきらし一向咽のうるほひなく飯を焼事は猶不出来神仏へ祈願をなせと少つゝ風有計	十一月二日までに飲み水が尽き、まったく喉の潤いもなく、飯を炊くことも依然としてできず、神仏へ祈願をなせと、かすかに風があるばかりだった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	1	雨とてはふらすせひなく生米をかみ【左側】	雨は降らないので、仕方なく生米を噛んだ。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	2	日を送り暮す内咽よりはけむりのことくの息出其せつなき事焦熱の苦みもかくあらんと打寄て只泣きかなしみ居たりしか	日々を過ごすうちに、喉から煙のような息が出て、その耐えがたいこと、焦熱の苦しみもこのようであろうかと押し寄せ、ただ泣き悲しんでいたのであった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	3	七日まては辛き命をつなきけり	七日間までは辛うじて命をつないでいた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	4	最早今日も水なくては叶ひかたく	最早今日も水がなければどうにもならない。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	5	其夜九時に十六人とも髪を切太神宮へ立願の申上雨乞祈候所御神の恵みにて明る八日【右側】暁方より空かき曇り半日計も大雨頻に降つゝき	その夜九時、16人とも髪を切り、伊勢神宮への誓願を申し上げ雨乞いの祈りを捧げたところ、御神の恵みにより、明くる八日の暁方から空が掻き曇り、半日ほども激しい雨が降り続いた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	6	水桶手桶たらい鍋釜に至まて天水を取置少しは人心地に成事神の納受難有	水桶、手桶、たらい、鍋釜に至るまで天水を取り置き、少しは人心地がついたことは、神のご加護としか言いようがない。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	7	銘〳〵身を清め太神宮を伏拝み渇を凌き暫息を休めける	念入りに身を清め、伊勢神宮を深く拝み、喉の渇きを癒やしてしばし休息を取った。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	8	もはや石の巻を出しより日をかそへみれは凡八十日計になり流次第にて如何なる国へ着事やら【左側】心細事云計なし	もはや石巻を出てから日数を数えてみれば、およそ80日ほどになり、流れ次第でどの国に着くことやら、心細さは言いようもないほどだった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	9	只明し暮し浪に漂ひ四五十日も山はみえす	ただ明るくなり暮れる日々を、波に漂い続け40、50日もの間、陸地らしい山は見えない。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	10	誠世界の大難にて爰を見かしこを詠ても舟もなけれは浦もなし	誠に世界の大難にて、ここで見かしこを詠んだところで、船もなければ港もない。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	11	空飛鳥を友となし日を送る其内に天水多呑し故にや十六人共不残面体手足まて腫ふくれ腹は次第に張満て目はほそくなり	空飛ぶ鳥を友として日々を過ごすうちに、天水を飲みすぎたせいか、16人とも残らず顔や体、手足まで腫れ上がり、腹は次第に張り満ち、目は細くなっていった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	12	我も〳〵と指を以て手足を押せは【右側】壱寸つゝも深く指の跡付にそあらぬ事共取交て	我々も指で手足を押すと、1寸ずつも深く指の跡が付くような状態が互いに交じり合って。
KUL/4A08DF5B87A3A41A3F27376A80357D08	5	13	けふは命の限成りあすは藻屑（もくす）と成果るか迚も可死約束ならは何国の浦へなりともたとり着生死の程も定度落涙数行におよひ	今日が命の限りか、明日は海の泡と消えるか。たとえ死ぬべき定めならば、いずれの国の浦へなりとも辿り着き、生死の行方も定めたい——そう思うと、落ちる涙が数筋にまで及んだ。
KUL/4A08DF5B87A3A41A3F27376A80357D08	6	1	猶も太神宮の御加護にて人里近く寄給へと御鬮を捧漂行内誠に神の御助にて霜月十七日明方朝日と共に一里計未申の方に小さな【左側】島山を見付し	それでも伊勢神宮のご加護によって人里近くに寄りつけるよう御籤を捧げ、漂流中ひたすら神のご助力により、11月17日の明け方、朝日と共に南西の方角1里ほどに小さな島山を見つけた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	6	2	故此島へと心さし程なく島きわまて漕寄けるか	そこでこの島へと、ほとんど苦労もなく島の際まで漕ぎ寄せたのであった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	6	3	是迄段々の難風にて船の上ふち開き五寸七寸つゝもゆるみ	これまでの幾度もの難風で、船の上部が裂け開き、5寸、7寸ずつ緩んでいった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	6	4	用意のしゆろ縄にてもしりを懸此所まては来りしにあか水七八尺も入もしりも切もはや船も乗かたく此末はいかゝせんと	用意しておいた棕縄で艫を縛り付け、この場所まで来たものの、船底には7、8尺もの水が入り込み、艫も舵も折れ果て、最早船に乗り続けることも難しい。この先どうすればよいものかと。
KUL/4A08DF5B87A3A41A3F27376A80357D08	6	5	先十六人とも舟櫓へ上り夫より島の小高き山へ登り四方八面目の及ふ【右側】たけ見廻と村里浜辺もみへはこそ只青々たる海の表（おもて）	まず16人全員が船の櫓に上り、そこから島の小高い山へ登って四方八方を見渡したが、村や浜辺の方向にはただ青々とした海の表面が広がっているばかりだった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	6	6	時は十一月の短きに日は西山に傾きてそよ吹風の音計	時は11月の短い日々、日は西山に傾き、そよ風の音だけが聞こえる。
KUL/4A08DF5B87A3A41A3F27376A80357D08	6	7	我人互に身も心も労れはて其上病人の身と成てすへきやうなく只手を合せ諸共に念仏の外は他事なし	私たちは互いに身も心も疲れ果て、その上病人となってしまうのを防ぐ術もなく、ただ手を合わせ共に念仏を唱える以外にできることはなかった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	6	8	取分十三才の小童また六十有余の老人は互に手に手を取かわし【左側】此島守と成事かとおもへは悲しさやる方なく臥ともなく現【起の誤写ヵ】共なく一夜は爰に明しけり	とりわけ13歳の少年と60有余りの老人は互いに手を取り合い、この島の守り神になるのかと思うと悲しさに打ちひしがれ、横になることも起きることもなく、一夜をここで明かしたのであった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	7	1	西山小村明れは霜月廿一日天気 朗（ほからか）に時候よりは至て暖気にて霜霧の障もなく陸奥抔の気候とは大に違し様子故	西山小村の夜明けは11月21日、天気は晴れ渡り、季節の割には非常に暖かく、霜や霧の妨げもなく、みちのくなどの気候とは大きく異なる様子であったため、
KUL/4A08DF5B87A3A41A3F27376A80357D08	7	2	扨は南海の果ならんと銘々心におもひけり	さてはこれが南海の果てであろうかと、各自が心に思った。
KUL/4A08DF5B87A3A41A3F27376A80357D08	7	3	期て四方を見渡ても海上に塵一本もみえはこそ	いざ四方を見渡しても、海上には一片の塵さえ見えず、
KUL/4A08DF5B87A3A41A3F27376A80357D08	7	4	此辺不残【右側】赤土の泥海にていかゝ成行事なるそと	この辺り一帯が赤土の泥海となっていて、どうしてこうなったのかと、
KUL/4A08DF5B87A3A41A3F27376A80357D08	7	5	まつ粥（かゆ）を煮て食事をなし居けるか	松粥を炊いて食事をしていたのだろうか。
KUL/4A08DF5B87A3A41A3F27376A80357D08	7	6	水主の内何かし風と向ふを指さし	水夫たちの中の誰かが風向きを指差し、
KUL/4A08DF5B87A3A41A3F27376A80357D08	7	7	海上遥に見ゆるは舟にては有ましきやといふに	海上遠くに見えるのは船ではないかと言うと、
KUL/4A08DF5B87A3A41A3F27376A80357D08	7	8	そ我も〳〵と延上り遠目（とふめ）にとくと見渡せは小船壱艘棹さしてこなたの方へ寄せける	我々も一斉に立ち上がって遠くを凝視すると、小船が一艘、櫂を漕いでこちらへ近づいてくるのが見えた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	7	9	体此時の悦は咄にも又語られす	この時の喜びは、とても言葉では言い表せないほどだった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	8	1	夫より段々三四町も近附候故	そこから段々と3、4町も近づいてきたので、
KUL/4A08DF5B87A3A41A3F27376A80357D08	8	2	只両手を上て【左側】十六人共助呉候へと呼はり〳〵高声にのゝしるに	ただ両手を上げて16人とも「助けてくれ」としきりに大声で叫び続けると、
KUL/4A08DF5B87A3A41A3F27376A80357D08	8	3	そ舟は次第近附て半町計向ふ迄漕寄ける故	その舟は次第に近づいて半町ほど向こうまで漕ぎ寄せた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	8	4	いよ〳〵声を計に招しか	いよいよ声を限りに呼びかけたのだろうか。
KUL/4A08DF5B87A3A41A3F27376A80357D08	8	5	十六人共髪もおとろに成面体も腫ふくれ其上姿の見苦敷にや	16人とも髪も乱れ、顔や体も腫れ上がり、その上姿が見苦しかったためか、
KUL/4A08DF5B87A3A41A3F27376A80357D08	8	6	よせくる舟は俄に元へ引返さんと櫓を取直し舟を廻さんとせし故 	近づいてくる船は突然元の方向へ引き返そうと櫓の向きを変え、船を回転させようとした。
KUL/4A08DF5B87A3A41A3F27376A80357D08	8	7	大紙（かたおり）に認し送り手形を高く指出しひろけ見せ手を合せ泣悲むの【右側】真似をせし故にや	大きな紙に書き記した通行手形を高く掲げて広く見せ、手を合わせて泣き悲しむ真似をしたためか、
KUL/4A08DF5B87A3A41A3F27376A80357D08	8	8	漸合点せし様子にて程なく汀へ漕寄島へ上りけるか	ようやく納得した様子で、ほどなく岸辺へ漕ぎ寄せ島へ上陸したのであった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	9	1	本国人とは違惣髪にて髭なかく小さきくしにて髪を巻きとめ	本国の人々とは異なり総髪で、髭は短く、小さな櫛で髪を巻き留め、
KUL/4A08DF5B87A3A41A3F27376A80357D08	9	2	猟舟にて以上五人乗也	猟船には五人以上が乗っていた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	9	3	船頭何某病気故 	船頭の何某が病気であったため、
KUL/4A08DF5B87A3A41A3F27376A80357D08	9	4	船手代（まかない）右猟船の人へ難舟の次第を語り助けくれ候へと相頼といへ共	船手代は右側の猟船の人々に難破の状況を説明し「どうか救助してください」と頼んだが、
KUL/4A08DF5B87A3A41A3F27376A80357D08	9	5	一ツも聞取不申故に文字にて何国と相尋候へは安南国西山離島と答へ	全く聞き取れなかったため、文字でどこの国かと尋ねたところ、アンナン国の西山離島だと答えた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	9	6	又其方達は【左側】何国と問候故委しく書みせ候へは日下（ひのした）かと問	また「そちら様方はどこの国か」と問われたので詳しく書いて見せると、「日下（日本）か」と尋ねてきた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	9	7	日下船難風に合帆柱を折梶を砕き	日下の船が暴風雨に遭い帆柱を折り舵を砕き、「
KUL/4A08DF5B87A3A41A3F27376A80357D08	9	8	其上病人有之何卒助呉候趣を書取みせ候へは承知のよし仕 方（形）にて答	その上に病人がおりますので、どうかお助けくださいますよう」と趣旨を書き取ってお見せすると、承諾の意を示す形で答えました。
KUL/4A08DF5B87A3A41A3F27376A80357D08	10	1	夫より十六人とも小舟にのせ行海上四里計とおもふ頃	それから16人全員を小船に乗せて行き、海上を四里ほど進んだと思われる頃、
KUL/4A08DF5B87A3A41A3F27376A80357D08	10	2	家数廿軒計有小湊へ船をつなき置	二十軒ほどの小さな集落の港に船をつなぎ、
KUL/4A08DF5B87A3A41A3F27376A80357D08	10	3	二人を此方共へ附置三人は陸へ上り何方へか【右側】出行けるか	二人をこちら側に残し、三人は陸へ上がってどこかへ出かけて行った。
KUL/4A08DF5B87A3A41A3F27376A80357D08	10	4	また〳〵我々存し候は	私たちは生き延びてはいたものの、
KUL/4A08DF5B87A3A41A3F27376A80357D08	10	5	折角人里へは来るといへとも我国の地にてはなく	せっかく人の住む場所に来たとはいえ、祖国の地ではなく、
KUL/4A08DF5B87A3A41A3F27376A80357D08	10	6	幾千里の波濤（はとう）を越唐人共もし諸国へ見せ物なと売渡しなとせましやと様〳〵の事おもひわひ又〳〵胸をいため	幾千もの波濤を越えてきた末に、現地の人々が諸国へ見世物として売り飛ばすのではないかと、あれこれ思い悩み胸を痛めていた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	10	7	三人の帰り来を今や〳〵と相待内此所の官人とみえ駕籠に乗し人両人【左側】また跡に引つゝき八人は歩行にて最前の三人も帰り士官人舟はたへ来り	三人の帰りを今か今かと待つうちに、この土地の役人と思われる駕籠に乗った二人が従者を引き連れ、八人が徒歩で付き添い、先に出ていた三人も戻って士官を乗せた船が岸に到着した。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	1	此内舟頭一人上り可申書附見せ候故船手代罷出は委細に被尋候に付漂流の次第難風にて破船の様子	この中で船頭一人が提出すべき書付を見せたので、船手代が罷り出て、委細に尋ねられたため、漂流の経緯や暴風による破船の様子、
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	2	十六人之内両人重き病気の事迄不残書附を以何卒御助被下る様丁寧に願候所	16人のうち2人が重病であることまで包み隠さず書面に記し、どうかお助けくださいますよう丁寧に願い出たところ、
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	3	少しも【右側】気遣いたすましくよろしく取はからひ無程なく国王えも可申遣まつ	少しも疑う様子もなく適切に取り計らい、間もなく国王へも申し送りましょうとのことだった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	4	病人は此駕籠えのせ候様被申此時はしめて安堵いたし	病人はこの駕籠にお乗せなさいと命じられ、この時ようやく安堵した。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	5	今一人の病人に残十四人付添手を引官人の案内に随ひ陸へ上り	残る十四人は一人の病人を残して付き添い、手を引かれるように官人の案内で陸へ上がった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	6	左右をみれは畑有瓜茄子西瓜沢山に出来有梅なとも【左側】よく実のり	左右を見渡せば畑が広がり、瓜・茄子・西瓜がたわわに実り、梅などもに豊かに実をつけていた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	7	左側に薮有竹の子抔も事之外多し至て暖国とみえ	左側には藪があり竹の子などが思いのほか多く、まさに温暖な国と見えた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	8	霜月下旬なれと寒気の障かつてなし我国四五月頃の気候にて甚長閑なり	11月下旬というのに寒さは感じられず、我が国の4月から5月頃の気候のように、非常に穏やかでのどかだった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	9	扨ほとなく半町計行所に間口三間計の明家あり	ほどなく半町ほど進んだ所に、間口三間ほどの明るい家があった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	10	此内え案内と共に入みれは木のすのこにてへりなき上敷をしき【右側】あり	この建物の中へ案内されると、木製のすのこに縁なしの上敷きを敷いたがあった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	11	上官は何れへか被帰官人両人付添是より諸事書付を以問答なしけり	上官たちはどこへか帰ったようで、官人二人が付き添い、これより諸事は書面による問答で進められた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	12	久々船中に艱難を凌き凡九十日目に此所に来り十六人共無事なるを悦けりとかふする内時刻も七ツ下りにて下官人食事をなすへしとて茶碗にかゆをもり瓜茄子菜梅の漬物を添	長らく船中で苦難を耐え忍び、およそ90日目にこの地へ来て16人全員が無事なのを喜び合っているうちに、時刻も午後4時頃となったので、下級役人が食事を用意しようと茶碗にかゆを盛り、瓜・茄子・菜・梅の漬物を添えた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	13	難風にて漂ひ身も心も嘸つかれ【左側】有へしまつ	暴風雨で漂流し身も心もさぞ疲れていたであろうことか。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	14	今日はかゆを給へ候事可然と書付を以丁寧にいたわり心を付呉候故みな〳〵互に心落着	本日はおかゆを給することを適当と認め、書面で丁寧にいたわりの心を添えてくださったので、皆互いに落ち着いた気持ちになった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	15	翌廿二日よりは喰（めし）《割書：但米は我国籾すりのことし至て風味あしく｜只はら〳〵として米のあしはなし》菜は瓜茄子梅菜せり竹子等の塩漬也	翌22日からは食事《割書：ただし米は我が国の籾摺り同様にしたが風味が悪く｜ただ腹一杯になるだけで米の味はなし》のおかずは、瓜・茄子・梅菜・竹の子などの塩漬けであった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	16	魚はあかゑい沢山に有其外川魚多し	魚はアカエイが沢山おり、その他にも川魚が多い。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	17	獣は猪平生食する也	獣はイノシシを普段から食べている。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	18	鳥は鴨（かも）鶏（にはとり）鶩（あひる）也	鳥はカモ、ニワトリ、アヒルである。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	19	一度は塩漬の青物両度は魚鳥猪の【右側】類料理に出し事之外深節に取扱申事	一度は塩漬けの青物、二度は魚・鳥・イノシシの類の料理を出し、ことのほか季節を重んじて扱われたこと。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	20	我国より何ほとゝいふ里数は未限といへとも国政のよろしき所と見えもの事行届	我が国からどれほどの距離かは定かではないが、国政が優れているようで物事が行き届いている。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	21	彼是此地に十二月十五日まて逗留之内隣家に八十計の翁あり日々杖をつき被来廿日計のなしみに海山情をのへ近々王城へ至候はゝ早々本国へ帰帆の願を出へし【左側】と呉々申付	こうしてこの地に12月15日まで滞在しているうち、隣家に80歳ほどの翁がいて日々杖をついて訪ねて来られ、20日ほどの付き合いで海や山の情けを述べ「近々王城へ着きましたら、早々に本国へ帰還の願いを出しなされ」と繰り返し申し付けた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	11	22	此地出船の節抔は杖をつき一二町も送り来涙を流しわかれ帰りけり	この地を船で出る際などには、杖をついて1、2町ほど見送りに来て涙を流し別れを惜しんで帰っていった。
KUL/4A08DF5B87A3A41A3F27376A80357D08	12	1	老人の心実互に胸にせまりて折々申あへり	老人の心情は互いの胸に迫り、折に触れて語り合った。  
KUL/4A08DF5B87A3A41A3F27376A80357D08	12	2	十二月十五日王城の官人并医者通詞不残川舟に乗り《割書：但此間川舟上り也舟路｜五日計也尤官人は王城ゟ被来》《割書：候よし也逗留中｜進達有之候趣なり》同船に乗入十二月廿日王城川口へ着にけり	12月15日、王城の官人と医者、通訳が残らず川舟に乗り《割書：ただしこの間の川舟上りは舟路5日ほどである。特に官人は王城から来られた》《同：逗留中に進達があったとの趣である》。同じ船に乗り込んで12月20日、王城の川口へ着いた。
KUL/4A08DF5B87A3A41A3F27376A80357D08	13	1	風土　【右側】高山雲に聳（そひへ）て樹木多く水清くして大川有	風土は雲を突くように聳える高山に樹木が多く、水は清く、大きな川がある。
KUL/4A08DF5B87A3A41A3F27376A80357D08	13	2	海三方に巡りて阿蘭陀広東阿媽港船其外諸国の商船川口に碇をおろし交易繁華之地にて	三方を海に囲まれ、オランダ船や広東船、アマコウ船をはじめ諸国の商船が川口に碇を下ろす交易の盛んな地である。
KUL/4A08DF5B87A3A41A3F27376A80357D08	13	3	漁村浜にあれは猟師山をかせき鳥獣数多市に出す川魚沢山に有て海魚には赤鱝（あかゑい）多し	漁村の浜辺では猟師が山を駆け回り、鳥獣を数多く市へ出し、川魚は豊富にあり、海魚ではアカエイが多い。
KUL/4A08DF5B87A3A41A3F27376A80357D08	13	4	青物秊中畑に熟し大木小木【左側】菓を結へは食用を助け竹の節おい末曽有物を生し	野菜は一年中畑で実り、大木も小木も果実を結んで食用を補い、竹は節から芽を出し、末梢には見たこともないものを生やしている。
KUL/4A08DF5B87A3A41A3F27376A80357D08	13	5	金銀潤沢にして銅も広東より渡り八木年に三度熟し大豆小豆是も同し	金銀は潤沢で、銅も広東から渡来し、八木は年に三度実を結び、大豆や小豆も同様である。
KUL/4A08DF5B87A3A41A3F27376A80357D08	13	6	下賤に飢餲の煩なく国風実気有て情深し国王仁政を厚く民に艱苦の障なく	下々に飢饉の煩いなく、国民の気風は実直で情け深く、国王の仁政が厚く行き届いているため、民衆に艱難辛苦の障りがない。
KUL/4A08DF5B87A3A41A3F27376A80357D08	14	1	只南海の果にして島国多き故に不時に合戦の備へ怠る事なし平生【右側】《割書：運｜軍》器の調 棟（マヽ）止事なく去る景与五十四年四月より西（さい）山国王城にそむき征伐始るといへとも未勝 配（マヽ）わかたす当時に至て追々船軍の用意頻にして過半彼国へ趣し事は巻の末にしるせり【左側】	ただ南海の果てにして島国が多いゆえ、不意の合戦への備えを怠ることはない。平素より《割書：運→軍》器の調達や整備を絶やすことなく、去る景与54年4月より西山国王城に背いた征伐を始めたとはいえ、未だ勝利の目処は立たず。当時に至っては次々と船軍の準備を急ぎ、過半数が彼の国へ向かった件は巻末に記す。
