document_id	paragraph_id	sentence_id	source_sentence	target_sentence
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	6	2	其後南へ乗り「ウツホー」近く成候所丑ノ方ヨリ吹風ニ落サレ不意に南へ漂へ「スケイトー」ノ内「エシラ」と申嶋ニ泊し	その後、南へ船を進め「ウツホー」に近づいた時、丑の方角から突風が吹き降り、不意に南へ流され、「スケイトー」の内にある「エシラ」という島に停泊した。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	6	3	夫ゟ辰巳へ乗り南亜墨利加岬ヲ廻り戊亥へ乗翌卯二月漸ク北米利幹「マセツセーツ」国「スーヘツホウ」と申湊へ着帆則「フイチセル」在所に御座候	そこから辰巳の方角へ船を進め、南アメリカの岬を回り、戊亥の方角へ進み、翌年の卯月二月にようやく北アメリカの「マサチューセッツ」国「スーヘツホウ」という港に到着し、そこで「フイチセル」の居所があった。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	6	4	此処住居の内万次郎ヲ船大工「アレン」と申者ノ娘「チエン」と申女師に入門イタサセ横文字習セ申候	この住居で、万次郎は船大工「アレン」という者の娘「チェン」という女師匠に入門させられ、西洋の文字を習わせられた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	1	扨「フイチセル」前妻死去ニツキ後妻ヲ娶り港ヨリ五里程有之「シアントネツキ」と申処ニ田畑買請住居仕候	さて、「フイチセル」は前妻が亡くなったため後妻をめとり、港から五里ほど離れた「シアントネツキ」という場所で田畑を買い受け、住居を構えました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	2	同年十月「フイチセル」又鯨漁ニ出帆此度は「チヨンマン」《割書：万次郎事》は留守居ニ残シ置レ候	同年の十月、フイチセルは再び捕鯨に出帆し、今回はチヨンマンを留守居役として残しておきました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	3	「フイチセル」妻ノ姉先妻の娘と四人同居罷在候	「フイチセル」は妻の姉と先妻の娘と四人で同居しておりました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	4	此処にて「バアツレ」ト申人算術万国地理側量等教授仕候ニ付入門夫々稽古致し候	ここで「バアツレ」という人物から算術や万国地理、測量などを教わったため、私たちは入門してそれぞれ稽古に励みました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	5	巳ノ四月「フイチセル」帰帆仕候後「スヘツホウ」へ罷越「ハゼ」と申樽屋ノ弟子ニ相成居申候処病気ニ着また「フイチセル」宅へ立戻り養生ノ内手跡其外学習仕候	巳の四月、フィチセルが帰港した後、スヘツホウへ赴き「ハゼ」という樽屋の弟子になったところ、病気にかかったため再びフィチセルの家に戻り、養生中に手習いやその他の学習をしました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	6	午年全快ノ後又「ハゼ」方へ参り居申候	午年に全快した後、またハゼ取りの件について、
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	7	其六月「テイスツ」と申人に被雇鯨船に乗出帆同船之中側量に達し候者五人有之東へ乗出「ウイントアイラレ」島ヨリ「カナリヤ」沖ヲ南へ乗り喜望峰を廻り「アマンタニシ」と申嶋にて亀ヲ取り丑ノ方へ乗新和蘭ノ北を過ギ「ジヤカタラ」の瀬戸ヲ越へ「タイモラ」の内《割書：是黒坊ナリ》「コウヒヤン」と申所ニ着戊亥へ乗り東へ転シ「新コイネヤ」北海ヲ鯨／■（リヨウ）イタシ未年二月又キユーエン」ニ着キ亥ノ方琉球へ着夫ゟ東へ乗日本ノ東八十里沖ヲ東北へ乗南へ転シ十月初旬「ウツホー」へ着帆仕候	
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	8	此処にて伝蔵五右衛門に逢帰国の志談合仕候申年二月「テイスツ」枉気仕候間呂宋ニ有之候米利幹役所へ頼置酉二月「マセツセーツ」へ帰帆致候同月下旬金山へ参り候商船有之趣承り便船ヲ乞「キヤリハヤ」ノ沖ノ通り南アメリカ」ノ岬ヲ廻り此処男ハ身丈ケ八尺余女ハ七尺余程宛有之大人国と申候	
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	9	戊四月南米利加ノ内「タニアナ」港へ着帆ス此処「イスハニヤ」支配ニテ風俗「イスハンヤ」ニ同シと申候至テ繁花ノ様子ニ御座候	
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	10	戊六月北米利幹ノ内「サンフランセレタ」と申処にて蒸気船ヲカリ《割書：往来ノ賃銀銭》《割書：五十枚ナリ》一夜ニ入海百五拾里ヲ遡り「セソリマン」と申処ニ着帆夫ゟ馬ヲ借り山ニ登ルヿ百里山上ニ大川三ツ有之南川中川北川ト云様子御座候	
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	11	北にて金銀ヲ堀申候僅ニ三尺ゟ一丈計堀候得者金銀出申候	
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	12	此山ハ至て高く頂には常に雪有之候得共硫黄の性にて皆湧カヘリ候趣依之金ヲ堀候処ハ至て暖気に御座候	
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	13	万国人寄合三所故博奕盛ニ被行候大に勝候もの懐鉄炮にて打殺サレ候事も有之由此山中には虎ヲ見申候	
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	14	七十日計逗留金　《割書：—本ノマ落字有べし》銀相応ニ此金山今ヨリ五年前北アメリカ」と「メキシコ」ト境論有之遂に合戦に及候	
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	15	其節水車ヲ仕掛ケ候て彼川下ヲ堀候時沙金夥敷見出シ候ニ付事済候而後諸国へ触出シ勝手に堀取へき旨ニツキ	
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	16	夫ゟ只今ノ通り金山繁昌ニ相成西洋ゟ往来不仕国も無之清国人も多く便船を以往来致し候	それから今のように金山ブームが起こり、西洋からの往来しない国もなく、清国人も多く便船で行き来していました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	17	扨本ノ如ク「セソリマン」ヨリ「サンフラセシコ」へ帰り本船へ乗十月下旬「ウツホ」ノ「ハナロ」に着船	さて、このように「セソリマン」より「サンフラセシコ」へ帰り、本船に乗って十月下旬に「ウツホ」の「ハナロ」に着船しました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	18	此処にて帰国ノ志決定詩仕り寅右衛門方へ尋行候処大工ノ手伝致し罷在り相応ノ暮シ方ニ而馴染ノ人も数多出来候由	ここにて帰国の意思を固め、寅右衛門の元を訪ねて行ったところ、大工の手伝いをしており、相応の暮らし向きで馴染みの人も多くできていたという。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	19	伝蔵五右衛門ハ五里計隔り「ウリ〳〵」と申所に百姓働いたし居候趣ニ付人ヲ雇呼寄候処早速来会夫ゟ四人帰／国（コク）の相談申合候	伝蔵と五右衛門は約五里離れた「ウリウリ」という所で百姓仕事をしているとのことだったので、人を雇って呼び寄せたところ、すぐに来会い、彼らを交えた四人で帰国の相談をし合いました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	20	《割書：時ニ戌年十月天保十二丑年漂流ヨリ十年目ナリ》	《割書：時に戌年十月、天保十二年の丑年に漂流してから十年目にあたる》
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	21	此時万次郎「ハナロ港へ米利幹船入津日本人数人乗合有之旨聞及候ニ付急キ尋参り対面致し候得共双方言語委細不通申間	この時、万次郎は「ハナロ港にアメリカ船が入港し、日本人が数人乗り合わせている」と聞き及んだため、急いで訪ねて対面したが、双方の言葉が細部まで通じませんでした。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	22	伝蔵呼寄対談為致候処紀伊国日高郡蜜甘船天寿丸船頭寅吉と申者にて十三人乗江戸出帆致候処風波に漂ひ此舟に被助候由	そこで伝蔵を呼び寄せて対談させたところ、紀伊国日高郡の蜜甘船・天寿丸の船頭・寅吉という者が13人乗りで江戸を出帆したものの、風波に漂い、この船に救助された由でした。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	23	右十三人之内八人ハ魯西亜「ヒタホラシケ」へ止り残り五人此船に乗合居候	右の13人のうち8人はロシアの「ヒタホラシケ」へ留まり、残り5人がこの船に乗り合わせていました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	24	扨此五人ト供に帰国之約束致候内寅右衛門ハ変心致し候	さて、この5人と共に帰国の約束をしたが、寅右衛門は変心しました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	25	然れ共万次郎米利幹鯨船に便ヲ求メ都合八人上舟致候処万次郎船中ノ人ト心底相違之儀出来	しかし万次郎がアメリカの捕鯨船に便船を求め、都合8人が船に乗り込んだところ、万次郎と船中の人々との間で根本的な意見の相違が生じました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	7	26	紀州五人計り日本へ送り呉候様船主人相頼ミ万次郎伝蔵五右衛門は上陸残り居申候	紀州の5人だけを日本へ送り返してくれるよう船主に頼み、万次郎・伝蔵・五右衛門は上陸して残っていました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	8	1	扨伝蔵義前年此「ハナロ」港にて日本人善助与申ものに参会致候事有之此人摂州兵庫船にて漂流仏蘭西船介抱ニ預り便船にて帰国の由萌黄羅紗ノ衣類にて「カク」と申貴人ノ服章にて金ノ紋付タル笠ヲ被り罷在候	さて、伝蔵は前年この「ハナロ」港で、日本人の善助という者と会ったことがあった。この人物は摂州兵庫船で漂流し、フランス船に保護され、便船で帰国した由緒を持つ者で、萌黄羅紗の衣類を身にまとい、「カク」という貴人の服章である金の紋付きの笠を被っていた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	8	2	其節伝蔵も共帰国仕度「ウツホー」役人へ相頼船中へ申入候処国元役人ゟ被申付此善助送行候得共善助連之人は国元ニ止居候別ニ日本人乗組難叶与之事ニ而乍残念相別れ申候	その節、伝蔵も一緒に帰国したく思い、「ウツホー」の役人に船中へ申し入れて頼んだところ、本国の役人からはこの善助を送り返すように命じられたものの、善助に連なる者は本国に留まっており、別に日本人が乗り組むことは叶わぬこととして、やむなく残念ながら別れを告げた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	8	3	右善助帰国之後紀州様へ御抱ニ相成居候趣此度寅吉ゟ承り申候	先の善助が帰国した後、紀州様のお抱えになったとのことを、今回寅吉から聞き取りました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	8	4	扨其後三人種々帰国便宜探索之内又北米利幹「メアン」と申処ノ船主「フイツモアハ」ト申人入津仕り此度商ノ為清国へ渡海之趣ニ付便船頼候処承引ニ付万次郎「アメリカ」ゟ持参之金子を以小船壱艘買入日本近辺へ参り候ハヽ是にて漕寄可申筈ニ而手道具等積入三人共上船仕候無程出帆酉ノ方へ乗翌寅正月琉球沖三里計ニ到着ニ付彼小舟ヲ下し三人乗移地方へ漕寄申候	さてその後、三人はさまざまな帰国の手立てを探るうち、また北米利幹「メイン」という所の船主「フィッツモアー」という人物が入港した。今度は清国へ渡海して商いをする由だったので、便船を頼んだところ承諾を得た。万次郎が「アメリカ」から持参した金子で小船壱艘を買い入れ、「日本近辺へ参り候はば是にて漕ぎ寄せ可申す筈にて」と手道具等を積み込み、三人そろって乗船した。ほどなく出帆し、酉の方角へ進み、翌年の寅正月に琉球沖三里計りに到着。その小船を下ろし、三人で乗り移って陸地へ漕ぎ寄せた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	8	5	大坂港ハ輿地図にて案内の事故是ゟ直ニ乗付候心得ニ御座候	大坂港は輿地図で案内の事故、ここから直ちに乗り付ける心得がありました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	9	1	初メ万次郎「ウツホー」出帆之節幸便にて米利幹「フイチセル」方へ書状を以テ永々世話ニ相成候段忝趣意謝義申遣シ	最初に万次郎は「ハワイ」を出帆する際、幸便に乗じてアメリカの「フイチセル」方へ書状を送り、長らくお世話になったことへの深い感謝の意を述べ送りました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	9	2	道具等ハ友達え分け遣呉候様相頼	道具類は友達に分け与えるよう頼みました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	9	3	「フイチセル」娘へも名残ノ文ヲ差送り申候	「フイチセル」の娘へも別れの手紙を送りました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	9	4	猶此処にて又書状相認メ「フイツアハ」へ相憑	なおこの場でまた書状を認め、「フイツアハ」へと託した。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	9	5	「ウツホー」ニ罷在「サンセウアル」ト申米利幹人へ差遣シ三人共無難琉球迄到着無程故郷へ帰り可申間寅右衛門へ此段申聞	「ウツホー」に滞在し、「サンセウアル」と申すアメリカ人を差し向け、三人とも無事に琉球まで到着したので、ほどなく故郷へ帰ることができるよう、寅右衛門へこの段を申し聞かせた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	9	6	何卒便船ヲ需メ追々帰国勤メ呉候様頼送り申候	何卒便船を求め、徐々に帰国できるよう尽力してくれるよう、頼み送り申し上げた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	9	7	扨「フイツモアハ」モ涙ヲ流シ相別レ三人上陸ノ体を見届戌亥ノ方へ開帆致候時に正月三日ナリ《割書：則嘉永四年亥年》	さて、フイツモアハも涙を流して別れを交わし、三人が上陸する様子を見届けると、戌亥の方角へ船出をした。時に正月三日であった《割書：すなわち嘉永四年亥年》。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	10	1	夫ゟ摩文仁功と申所ニ而取調ニ預り段々丁寧の扱にて薩州様御役人立合御吟味	その後、摩文仁功という場所で取り調べを受け、次第に丁重な扱いを受けながら、薩摩藩様の役人立会いのもとで御吟味が行われた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	10	2	猶又御丁寧の扱にて粟盛壱斤蚊帳一袷単物帯ニ至ル迄日本の品下シ賜り	さらにまた御丁寧な扱いで、粟盛1斤から蚊帳、袷、単物、帯に至るまで、日本の品々を下し賜りました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	10	3	同七月琉球出帆薩州山川港に着岸イタシ候	同年七月、琉球を出帆し、薩州山川港に着岸いたしました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	10	4	翌日鹿児島御城下へ被召連御下屋敷へ被差置	翌日、鹿児島の城下へお召し連れられ、お下屋敷へお置きされました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	10	5	御役人御足軽等御番被為付又羽織綿入袷単物繻半帷子各一ツ宛拝領	お役人やお足軽などに役目が任命され、また羽織・綿入れ・袷・単物・繻子・半帷子をそれぞれ一つずつ拝領しました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	10	6	九月十八日鹿児島ゟ乗船被仰付同廿九日長崎ニ着	九月十八日に鹿児島から乗船を命じられ、同月二十九日に長崎に到着しました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	10	7	十月朔日御奉行所へ御呼出し白洲におゐて毎々御吟味踏画被仰付揚屋入	10月1日、奉行所へ呼び出され、白洲において毎回の吟味と踏み絵を命じられ、揚屋に入れられた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	11	1	罷在当子年六月廿三日御呼出於御白洲御書付御読聞せ有之	嘉永4年6月23日、お白洲に呼び出され、お書付を読み聞かせがあった。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	11	2	白銀壱枚豆板一粒綿入壱枚手拭下帯并傘壱本宛拝領被　仰付御作法ニ而万次郎持参之砂金并測量の器壱ツ横文字書籍十二冊火打仕掛ケ鉄炮壱挺懐鉄炮弐挺并玉薬等差上候沙金御通用之銭と御引替被　仰付候且向後神妙ニ罷在候猥ニ他国へ往来御差留被　仰付候御国御役人へ御渡し有之候	白銀一枚・豆板金一粒・綿入れ一枚・手拭い・下帯・傘一本ずつを拝領し、正式な手続きに則り、万次郎が持参した砂金と測量の器一つ・横文字の書籍十二冊・火打ち式の鉄砲一挺・懐中銃二挺および玉薬などを差し上げました。砂金は通用する銭と引き替えにされ、かつ今後は謹んでおとなしく過ごし、みだりに他国へ往来することを厳禁され、お国のお役人へお渡しがありました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	11	3	於彼地着用之衣類笠等持参ニ而御国風之姿を以出立諫早通り下の関を経て七月十一日高智御城下へ着到仕候	彼の地で着用していた衣類や笠などを持参し、日本の風習に沿った姿で出立し、諫早通りと下の関を経て、7月11日に高知の御城下へ到着いたしました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	12	1	追加　伝蔵五右衛門彼地ニ有之間役人ゟ家も建呉地面等も夫々　呉候得共年々貢等不差出外人ハ男ハ銀銭大壱枚女ハ　小弐枚宛年々年貢差出候様ニ御座候得共両人ハ左様之　事無之夫役等ニ当ラレ候事も無之候由	追加　伝蔵と五右衛門が現地にいた間、役人から家屋も土地もそれぞれ与えられたが、年貢などを納めることはなかった。外国人男性は銀銭の大一枚、女性は小二枚ずつ毎年年貢を差し出すようになっていたが、両名にはそのようなことはなく、夫役などに当たられることもなかった由。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	13	1	漂客奇談鈔一鳥王本地人物亜細亜ニ不異凡七嶋有之	『漂客奇談鈔』一。鳥王の本地の人物はアジアと異ならず、およそ七つの島がある。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	13	2	ウツホー」ナーイ」　ハワイ」モロアイ」モフイ」モロイ」都府ハ「ウツホー」ノ内「ハナロ」ト申	「ウツホー」「ナーイ」「ハワイ」「モロアイ」「モフイ」「モロイ」、都府は「ウツホー」の内「ハナロ」と申す。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	13	3	処にて近年ハ至極の繫昌地ニ相成遊女町も有之万国の船入津　不絶故商凡金銭十二万枚其内六万枚は本地ノ王「キニカケヲリ」の所　領に相成残六万枚ハ米利幹ゟ参り居候奉行体の人「タウタリヨー　チ」所領に相成候	この地では近年、極めて繁栄の地となり、遊郭も存在する。世界各国の船が絶え間なく入港するため、商取引の総額はおよそ金銭十二万枚に上り、その内六万枚は現地の王「キニカケヲリ」の所領となり、残り六万枚はアメリカから来ている奉行格の人「タウタリヨーチ」の所領となっている。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	13	4	此人ハ素医学に長し此嶋へ来り多く人を救ひ／自（オノ）　ヅト尊敬サレ奉行の様に相成本地半分を領し罷在候	この人物は元々医学に長け、この島に来て多くの人々を救い、主として尊敬されるようになり、奉行のように扱われるようになり、この地の半分を治めている。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	13	5	此所宜敷　嶴ニテ航海の途中ニ候間米利幹より取候得者英吉利承知　仕ラス英吉利へ取候得者／伊斯波（イスハ）示／耶（ヤ）承知不仕	この島は航海の途中に適した場所であるため、アメリカから連れて来られた者はイギリスが認めず、イギリスへ連れて行かれた者はスペインが認めない。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	13	6	依之至て　小国ニ候得共何方えモ属スルヿ不相成故ニ此地の船印等ハ右三国ノ印ヲ　合セ用ヒ申候	依って、非常に小国ではあるが、いずれの国にも属さないため、この地の船印などは右の三国の印を合わせて用いている。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	14	1	「キニカケヲリ」往来之節数々従者有之先を払ひ被参行逢候者　皆笠ヲ取申候	「キニカケヲリ」が往来する際には、数多くの従者が先払いをし、行き会った者は皆、笠を取って挨拶した。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	14	2	其内儀高名美人にて錦繍を着金銀の　飾有之冠にて馬上に座し往来いたし候	その貴婦人は高名な美人で、錦の衣をまとい、金銀の飾りを付けた冠を被り、馬上に座して往来していた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	14	3	一七嶋統て山にて間ニ砂地有之候得共五穀不生芋葱の類お　作り申候	十七の島は全て山で、所々に砂地はあるものの、五穀は実らず、芋や葱の類を作っております。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	15	1	高拾二万枚の金銭ハ多く入津の国＿レ万船より取上る　口銀にて御座候由金物衣類多く米利幹ゟ交易致シ候事	十二万枚の金銭は、主に入津の国レ万船から徴収する関税によるものであり、金物や衣類の多くはアメリカとの交易で得たものである。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	15	2	食麦にて製し候「バン」と申物にて衣類ハ米利幹風ノ筒袖　羅紗を以仕立候／	小麦で作った「パン」というものを食べ、衣類はアメリカ風の筒袖のラシャで仕立てられていた。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	15	3	呂宋（ルスン）より参候偏タル笠を着往来イタシ候女子	ルスン（呂宋）から伝わった片側の傾いた笠をかぶり、行き来している女子。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	16	1	ハ髪「天人モクイ」ト申鬟の様々仕り居申候	髪は「天人モクイ」という髷を様々に結い上げておりました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	17	1	家作ハ多く米利幹　風にて板屋根茅葺石屋根等ニ而御座候	家作は多くアメリカ風にて、板屋根、茅葺き、石屋根などでございました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	17	2	石屋根ハ石ヲ瓦の様　にヘギ製したる物ニ御座候	石屋根は石を瓦のように加工して作ったものでございました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	17	3	禽獣草木等格別日本に　異り不申候種々木綿等有之候	禽獣草木などは格別日本と異なりませんでしたが、種々の木綿などがありました。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	17	4	気候ハ暖和にして　四時の分チ無之候	気候は温暖で、四季の区別がありませんでした。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	18	1	一米利幹人物亜細亜に異り不申色ハ黒キ方ニ御座候	アメリカの人々はアジアと変わらず、肌の色は黒みがかっております。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	18	2	尤　昔英吉利ヨリ開キシ国故英吉利種の人多く住居候	もっとも、元はイギリスから開かれた国ゆえ、イギリス系の住民が多く暮らしております。
KUL/B29F0AA313BA4D8787230EC2DC9A6F97	18	3	此　人は色白く目少く黄色ニ御座候	この人々は色白く、目が小さく、黄色みを帯びております。
